Number,Latency (µs)
2496,348902
2497,348905
2498,348910
2499,348912
2500,348919
2501,348956
2502,348957
2503,348968
2504,348973
2505,348975
2506,348989
2507,348995
2508,348996
2509,348997
2510,349004
2511,349006
2512,349007
2513,349007
2514,349011
2515,349020
2516,349022
2517,349026
2518,349036
2519,349040
2520,349087
2521,349089
2522,349098
2523,349098
2524,349134
2525,349135
2526,349136
2527,349146
2528,349147
2529,349151
2530,349371
2531,349450
2532,350701
2533,352372
2534,352378
2535,352393
2536,352394
2537,352398
2538,352402
2539,352407
2540,367585
2541,367596
2542,369525
2543,369544
2544,373163
2545,378348
2546,378422
2547,378428
2548,378432
2549,378437
2550,378442
2551,378447
2552,378451
2553,378455
2554,378461
2555,378468
2556,378468
2557,378475
2558,378501
2559,378517
2560,378534
2561,379144
2562,379149
2563,379155
2564,379160
2565,379160
2566,379164
2567,379170
2568,379173
2569,379178
2570,379183
2571,379185
2572,380236
2573,381257
2574,381269
2575,383303
2576,383443
2577,383449
2578,383454
2579,383461
2580,383528
2581,383530
2582,383540
2583,383545
2584,383550
2585,384006
2586,384012
2587,384026
2588,384032
2589,384037
2590,384047
2591,384053
2592,384058
2593,384066
2594,384079
2595,384090
2596,384094
2597,384099
2598,384106
2599,384113
2600,384132
2601,384844
2602,384853
2603,384867
2604,384884
2605,388235
2606,388429
2607,388465
2608,388516
2609,388636
2610,388645
2611,388648
2612,388651
2613,388657
2614,388661
2615,388678
2616,388743
2617,388749
2618,389261
2619,389356
2620,389498
2621,389695
2622,389792
2623,389919
2624,390005
2625,390125
2626,390199
2627,397719
2628,397741
2629,397747
2630,397752
2631,397763
2632,397768
2633,397779
2634,397825
2635,397830
2636,397843
2637,397853
2638,397867
2639,397871
2640,397877
2641,397886
2642,397921
2643,397949
2644,397953
2645,397969
2646,397984
2647,398004
2648,398056
2649,398197
2650,398201
2651,398212
2652,398218
2653,398221
2654,398225
2655,398240
2656,398252
2657,406225
2658,406229
2659,406242
2660,406250
2661,406254
2662,406261
2663,406266
2664,406271
2665,406282
2666,406286
2667,406297
2668,406308
2669,406318
2670,406323
2671,406331
2672,406336
2673,406353
2674,406358
2675,406368
2676,406373
2677,406381
2678,406386
2679,406398
2680,406410
2681,406424
2682,406429
2683,406439
2684,406443
2685,406455
2686,406461
2687,406485
2688,406491
2689,408453
2690,408457
2691,408464
2692,408469
2693,408484
2694,408494
2695,408501
2696,408506
2697,408519
2698,408524
2699,408533
2700,408537
2701,408548
2702,408553
2703,408566
2704,409742
2705,409747
2706,409758
2707,409762
2708,409774
2709,409779
2710,409791
2711,409803
2712,409808
2713,409812
2714,417800
2715,429350
2716,430276
2717,430277
2718,430280
2719,430283
2720,430287
2721,430289
2722,430293
2723,430295
2724,430295
2725,430298
2726,430299
2727,430304
2728,430307
2729,430312
2730,430315
2731,430320
2732,430326
2733,455409
2734,455416
2735,455418
2736,455419
2737,455423
2738,473295
2739,475776
2740,475782
2741,475784
2742,475790
2743,475795
2744,475801
2745,476074
2746,476075
2747,476080
2748,476081
2749,476083
2750,476088
2751,476094
2752,476095
2753,476101
2754,476107
2755,476110
2756,476115
2757,476116
2758,476119
2759,476124
2760,476125
2761,476127
2762,476133
2763,476139
2764,476145
2765,476150
2766,476156
2767,476160
2768,476167
2769,487531
2770,487541
2771,487549
2772,487555
2773,487557
2774,487565
2775,487571
2776,487576
2777,487579
2778,487591
2779,487602
2780,487602
2781,487616
2782,487620
2783,487788
2784,487794
2785,487800
2786,490286
2787,493076
2788,493087
2789,494131
2790,494136
2791,494179
2792,497305
2793,497313
2794,497328
2795,497331
2796,497336
2797,497344
2798,497363
2799,497390
2800,497397
2801,497397
2802,497596
2803,497601
2804,497606
2805,497612
2806,497616
2807,497622
2808,497627
2809,497632
2810,497637
2811,497645
2812,497650
2813,497657
2814,497662
2815,497669
2816,497674
2817,497681
2818,497990
2819,500629
2820,502635
2821,502641
2822,502645
2823,502650
2824,502655
2825,502660
2826,508442
2827,510924
2828,510934
2829,510938
2830,510939
2831,510950
2832,510958
2833,510962
2834,510974
2835,510979
2836,510984
2837,510989
2838,510996
2839,511004
2840,511016
2841,511028
2842,511033
2843,511037
2844,511045
2845,511050
2846,511060
2847,511061
2848,513843
2849,513861
2850,513866
2851,513868
2852,513879
2853,513884
2854,513895
2855,513937
2856,513941
2857,513953
2858,513964
2859,513974
2860,513978
2861,513988
2862,513990
2863,514040
2864,514052
2865,514056
2866,514068
2867,514083
2868,514104
2869,514282
2870,514291
2871,514294
2872,514302
2873,514311
2874,514319
2875,514327
2876,514339
2877,514344
2878,522351
2879,522352
2880,522365
2881,522373
2882,522377
2883,522381
2884,522386
2885,522390
2886,522398
2887,522403
2888,522415
2889,522424
2890,522431
2891,522439
2892,522439
2893,522443
2894,522459
2895,522463
2896,522469
2897,522473
2898,522482
2899,522487
2900,522496
2901,522511
2902,522520
2903,522522
2904,522531
2905,522535
2906,522546
2907,522548
2908,522573
2909,524518
2910,524521
2911,524529
2912,524531
2913,524532
2914,524546
2915,524554
2916,524558
2917,524562
2918,524576
2919,524577
2920,524587
2921,524591
2922,524601
2923,524603
2924,524706
2925,524709
2926,524714
2927,524719
2928,524723
2929,524735
2930,524742
2931,524747
2932,524765
2933,524792
2934,525779
2935,525791
2936,525799
2937,525802
2938,525806
2939,525817
2940,525820
2941,525832
2942,525844
2943,525849
2944,525857
2945,528040
2946,528073
2947,528079
2948,528116
2949,528137
2950,528146
2951,528186
2952,528214
2953,528236
2954,528242
2955,528344
2956,528466
2957,528507
2958,528571
2959,528687
2960,528826
2961,528906
2962,528996
2963,529013
2964,529025
2965,529031
2966,530869
2967,530910
2968,531047
2969,531063
2970,531070
2971,531081
2972,531092
2973,531115
2974,531122
2975,531123
2976,577070
2977,598715
2978,598720
2979,598725
2980,598736
2981,598740
2982,598755
2983,598769
2984,598773
2985,598782
2986,598786
2987,598797
2988,598808
2989,598817
2990,598821
2991,598830
2992,598835
2993,598847
2994,598852
2995,598873
2996,598879
2997,598887
2998,598892
2999,598897
3000,598908
3001,598914
3002,598938
3003,600896
3004,600907
3005,600912
3006,600922
3007,600934
3008,600945
3009,600953
3010,600958
3011,600968
3012,600976
3013,600980
3014,600987
3015,600995
3016,601003
3017,601008
3018,602185
3019,602198
3020,602209
3021,602214
3022,602221
3023,602230
3024,602235
3025,602255
3026,602260
3027,602266
3028,610368
3029,610384
3030,610390
3031,610398
3032,610405
3033,610410
3034,610420
3035,610466
3036,610468
3037,610485
3038,610492
3039,610505
3040,610510
3041,610520
3042,610525
3043,610578
3044,610587
3045,610592
3046,610614
3047,610622
3048,610642
3049,610823
3050,610830
3051,610837
3052,610844
3053,610853
3054,610862
3055,610867
3056,610878
3057,610886
3058,618890
3059,618894
3060,618907
3061,618915
3062,618919
3063,630972
3064,631534
3065,631545
3066,631551
3067,631574
3068,631581
3069,631592
3070,631601
3071,631605
3072,631616
3073,631622
3074,631629
3075,631635
3076,631643
3077,631651
3078,631659
3079,631664
3080,631673
3081,631683
3082,631692
3083,631704
3084,631712
3085,631716
3086,631724
3087,631729
3088,631739
3089,631754
3090,631760
3091,631766
3092,631772
3093,631777
3094,631783
3095,641361
3096,641370
3097,641379
3098,641385
3099,641398
3100,641403
3101,641415
3102,641421
3103,641426
3104,641436
3105,641442
3106,641460
3107,641472
3108,641480
3109,641486
3110,641499
3111,641504
3112,641512
3113,641517
3114,641525
3115,641535
3116,641540
3117,641549
3118,641554
3119,641562
3120,641567
3121,641575
3122,641585
3123,641589
3124,641598
3125,641604
3126,641615
3127,641620
3128,641625
3129,641636
3130,641641
3131,641652
3132,641657
3133,641667
3134,641672
3135,641680
3136,641684
3137,641695
3138,641700
3139,641709
3140,641714
3141,641720
3142,641734
3143,641743
3144,641748
3145,641752
3146,641763
3147,641768
3148,641777
3149,641780
3150,733448
3151,745783
3152,745786
3153,745790
3154,745800
3155,745806
3156,745851
3157,745857
3158,745861
3159,745881
3160,745885
3161,745894
3162,745897
3163,745903
3164,745908
3165,745913
3166,745927
3167,745932
3168,745936
3169,745951
3170,745959
3171,747256
3172,747266
3173,747271
3174,747275
3175,747284
3176,747295
3177,747299
3178,747305
3179,747345
3180,747350
3181,747363
3182,747379
3183,747385
3184,747400
3185,747404
3186,747433
3187,753518
3188,753519
3189,753519
3190,753528
3191,753534
3192,753536
3193,753538
3194,753539
3195,753541
3196,753543
3197,753546
3198,753548
3199,753549
3200,753552
3201,753554
3202,753555
3203,753558
3204,753736
3205,753835
3206,753845
3207,753857
3208,753862
3209,753866
3210,754253
3211,754262
3212,754271
3213,754287
3214,754297
3215,754316
3216,754338
3217,754348
3218,754361
3219,754369
3220,754387
3221,754526
3222,754537
3223,758149
3224,758155
3225,758160
3226,758166
3227,758168
3228,758175
3229,764604
3230,764612
3231,764620
3232,764624
3233,764630
3234,764635
3235,764661
3236,764663
3237,796145
3238,796369
3239,796401
3240,796405
3241,796412
3242,796416
3243,796422
3244,796434
3245,796444
3246,796448
3247,796456
3248,796464
3249,796478
3250,796487
3251,796491
3252,796497
3253,796503
3254,796504
3255,796508
3256,796511
3257,796521
3258,796526
3259,796534
3260,796537
3261,796541
3262,796543
3263,796544
3264,796551
3265,796553
3266,796555
3267,796557
3268,796560
3269,796563
3270,796566
3271,796567
3272,796568
3273,796571
3274,796578
3275,796580
3276,796581
3277,796583
3278,796590
3279,796592
3280,796594
3281,796596
3282,796602
3283,796605
3284,796606
3285,796606
3286,796612
3287,796617
3288,796623
3289,796625
3290,796627
3291,796635
3292,796637
3293,796639
3294,796640
3295,796642
3296,796646
3297,796649
3298,796650
3299,796653
3300,796657
3301,796661
3302,796665
3303,796668
3304,796676
3305,796678
3306,796680
3307,796684
3308,796689
3309,796695
3310,796699
3311,796704
3312,796707
3313,796708
3314,796710
3315,796713
3316,796716
3317,796722
3318,796735
3319,796744
3320,797041
3321,797045
3322,797057
3323,797060
3324,862192
3325,873590
3326,873599
3327,874519
3328,874521
3329,874523
3330,874524
3331,874527
3332,874527
3333,874530
3334,874531
3335,874532
3336,874534
3337,874540
3338,874544
3339,874548
3340,874553
3341,874559
3342,874564
3343,874574
3344,887887
3345,899665
3346,899674
3347,899682
3348,899691
3349,920045
3350,920051
3351,920055
3352,920062
3353,920067
3354,920073
3355,920350
3356,920355
3357,920370
3358,920375
3359,920389
3360,920394
3361,920398
3362,920404
3363,920409
3364,920414
3365,920420
3366,920426
3367,920435
3368,920442
3369,920448
3370,920454
3371,920464
3372,920470
3373,920485
3374,920491
3375,920497
3376,920508
3377,920515
3378,920534
3379,931946
3380,931956
3381,931965
3382,931974
3383,931979
3384,931985
3385,931994
3386,931999
3387,932005
3388,932017
3389,932029
3390,932033
3391,932048
3392,932053
3393,932222
3394,932228
3395,932237
3396,932254
3397,937711
3398,937720
3399,938768
3400,938773
3401,938780
3402,941945
3403,941954
3404,941972
3405,941979
3406,941985
3407,941992
3408,942011
3409,942039
3410,942054
3411,942069
3412,942273
3413,951751
3414,951763
3415,951774
3416,951781
3417,951791
3418,951799
3419,951807
3420,951823
3421,951830
3422,951838
3423,951845
3424,951859
3425,951871
3426,951871
3427,951876
3428,951876
3429,951882
3430,951883
3431,951891
3432,951896
3433,951901
3434,951908
3435,964317
3436,964330
3437,964342
3438,964353
3439,964370
3440,964380
3441,964394
3442,964401
3443,964412
3444,964427
3445,964434
3446,964447
3447,964453
3448,964465
3449,964471
3450,964488
3451,964502
3452,964530
3453,964542
3454,964558
3455,964565
3456,964577
3457,964586
3458,964595
3459,964605
3460,964612
3461,964624
3462,964632
3463,964648
3464,964658
3465,964665
3466,964676
3467,964690
3468,964702
3469,964708
3470,964722
3471,964733
3472,964738
3473,964751
3474,964770
3475,964777
3476,964790
3477,964801
3478,964809
3479,964817
3480,964824
3481,964837
3482,964844
3483,964850
3484,964859
3485,964870
3486,964873
3487,970658
3488,972848
3489,972863
3490,972874
3491,972900
3492,972964
3493,973041
3494,973046
3495,973048
3496,973050
3497,973056
3498,973058
3499,973067
