Number,Latency (µs)
2496,252721
2497,252725
2498,252728
2499,252729
2500,252730
2501,252733
2502,256418
2503,256420
2504,256431
2505,256445
2506,256456
2507,256887
2508,256895
2509,256928
2510,257508
2511,260099
2512,260108
2513,260112
2514,260117
2515,260796
2516,260819
2517,260888
2518,260893
2519,260912
2520,260917
2521,260920
2522,260926
2523,260930
2524,260935
2525,260943
2526,260950
2527,260955
2528,260959
2529,260972
2530,260976
2531,261017
2532,261021
2533,261025
2534,261031
2535,261033
2536,261033
2537,261036
2538,261039
2539,261041
2540,261043
2541,261043
2542,261046
2543,261047
2544,261050
2545,261051
2546,261053
2547,261055
2548,261057
2549,261060
2550,261062
2551,261065
2552,261067
2553,261067
2554,261072
2555,261073
2556,261075
2557,261076
2558,261079
2559,261079
2560,261080
2561,261083
2562,261085
2563,261089
2564,261090
2565,261093
2566,261095
2567,261097
2568,261106
2569,261114
2570,261117
2571,261128
2572,261138
2573,261157
2574,261166
2575,261170
2576,261176
2577,261192
2578,261196
2579,261201
2580,261206
2581,261212
2582,261302
2583,261574
2584,263922
2585,264007
2586,264018
2587,264022
2588,264025
2589,264031
2590,264036
2591,264040
2592,264088
2593,264092
2594,264096
2595,264119
2596,264126
2597,264146
2598,264150
2599,264159
2600,264164
2601,264175
2602,264176
2603,264185
2604,264193
2605,264203
2606,264208
2607,264213
2608,264219
2609,264239
2610,264251
2611,264414
2612,264572
2613,264583
2614,264586
2615,264588
2616,264589
2617,264590
2618,264595
2619,264602
2620,264604
2621,264613
2622,264615
2623,264624
2624,264629
2625,264661
2626,264662
2627,264664
2628,264672
2629,264676
2630,264680
2631,264688
2632,264691
2633,264694
2634,264702
2635,264707
2636,264943
2637,264950
2638,264962
2639,265126
2640,265127
2641,265135
2642,265139
2643,265140
2644,265140
2645,265140
2646,265140
2647,265142
2648,265144
2649,265146
2650,265147
2651,265148
2652,265148
2653,265148
2654,265148
2655,265148
2656,265154
2657,265167
2658,265169
2659,265169
2660,265170
2661,265171
2662,265172
2663,265173
2664,265174
2665,265175
2666,265178
2667,265193
2668,265204
2669,265205
2670,265206
2671,265206
2672,265211
2673,265217
2674,265217
2675,265228
2676,265232
2677,265242
2678,265246
2679,265247
2680,265249
2681,265255
2682,265256
2683,265259
2684,265260
2685,265264
2686,265268
2687,265275
2688,265279
2689,265286
2690,265289
2691,265290
2692,265292
2693,265294
2694,265294
2695,265302
2696,265341
2697,265343
2698,265347
2699,265348
2700,265348
2701,265350
2702,265352
2703,265354
2704,265357
2705,265359
2706,265361
2707,265363
2708,270554
2709,272130
2710,276473
2711,276482
2712,276487
2713,276492
2714,276500
2715,276504
2716,276516
2717,276527
2718,276531
2719,276542
2720,276546
2721,276551
2722,276563
2723,276568
2724,276572
2725,276584
2726,276592
2727,276596
2728,276603
2729,276606
2730,276612
2731,276613
2732,276620
2733,276624
2734,276628
2735,276641
2736,276645
2737,276649
2738,277250
2739,277255
2740,277259
2741,277262
2742,277273
2743,277277
2744,277287
2745,277300
2746,277308
2747,277318
2748,277324
2749,277340
2750,277347
2751,277351
2752,277356
2753,278639
2754,278645
2755,278653
2756,279284
2757,279293
2758,279307
2759,279372
2760,279377
2761,279381
2762,279386
2763,279393
2764,279398
2765,279403
2766,279416
2767,279420
2768,279430
2769,279480
2770,279484
2771,279489
2772,279503
2773,279511
2774,279516
2775,279526
2776,279535
2777,279539
2778,279547
2779,279555
2780,279559
2781,279563
2782,279580
2783,279584
2784,279588
2785,279596
2786,279605
2787,279613
2788,279618
2789,279631
2790,279643
2791,279652
2792,279660
2793,279664
2794,279669
2795,279681
2796,279690
2797,279695
2798,279701
2799,279708
2800,279716
2801,279721
2802,279735
2803,279740
2804,279745
2805,279758
2806,279763
2807,279778
2808,279781
2809,279786
2810,280453
2811,281130
2812,281392
2813,281397
2814,281402
2815,281407
2816,281453
2817,281472
2818,282399
2819,282687
2820,282692
2821,282697
2822,282702
2823,282716
2824,283749
2825,283757
2826,284527
2827,286600
2828,287585
2829,287649
2830,287656
2831,287668
2832,287682
2833,288074
2834,288429
2835,288602
2836,288828
2837,288834
2838,288882
2839,288893
2840,288900
2841,288906
2842,288913
2843,289526
2844,289535
2845,289547
2846,289549
2847,289560
2848,289565
2849,289568
2850,289574
2851,289580
2852,289636
2853,289739
2854,289757
2855,289772
2856,289774
2857,289775
2858,289778
2859,289779
2860,289786
2861,289790
2862,289794
2863,289795
2864,289797
2865,289800
2866,289802
2867,289808
2868,289819
2869,289827
2870,289912
2871,291129
2872,291144
2873,291146
2874,291155
2875,291170
2876,291374
2877,291399
2878,291405
2879,291426
2880,291443
2881,291449
2882,291484
2883,291534
2884,291541
2885,291546
2886,291550
2887,291551
2888,291569
2889,291605
2890,291649
2891,291664
2892,291673
2893,291679
2894,291684
2895,291696
2896,291699
2897,291707
2898,291729
2899,291732
2900,291736
2901,291741
2902,291744
2903,291755
2904,291773
2905,291781
2906,291802
2907,291926
2908,291978
2909,292053
2910,292152
2911,292199
2912,292218
2913,292231
2914,292279
2915,292409
2916,292420
2917,292538
2918,295101
2919,295105
2920,295109
2921,295117
2922,295126
2923,295136
2924,295141
2925,295381
2926,295387
2927,295390
2928,301522
2929,304914
2930,304918
2931,304918
2932,304920
2933,304924
2934,304928
2935,304931
2936,304934
2937,304941
2938,304944
2939,304945
2940,304945
2941,304946
2942,304951
2943,304957
2944,304963
2945,304967
2946,304969
2947,304975
2948,304984
2949,304989
2950,305005
2951,305010
2952,305080
2953,305085
2954,305097
2955,305113
2956,305117
2957,305122
2958,305128
2959,305134
2960,305141
2961,306967
2962,306978
2963,306983
2964,306988
2965,306997
2966,307006
2967,307019
2968,307040
2969,307044
2970,307054
2971,307065
2972,307070
2973,307074
2974,307087
2975,307092
2976,307096
2977,307108
2978,307112
2979,307125
2980,307146
2981,307150
2982,307161
2983,307166
2984,307180
2985,307191
2986,307196
2987,307207
2988,307217
2989,307222
2990,307235
2991,307239
2992,307246
2993,307253
2994,307263
2995,307270
2996,307275
2997,307291
2998,307295
2999,307305
3000,307309
3001,307319
3002,307329
3003,307334
3004,307343
3005,307357
3006,307367
3007,307379
3008,307390
3009,307400
3010,307412
3011,307416
3012,307427
3013,307437
3014,307442
3015,307454
3016,307469
3017,307473
3018,307475
3019,307485
3020,307487
3021,307493
3022,307495
3023,307498
3024,307500
3025,307510
3026,307535
3027,307539
3028,307539
3029,307542
3030,307548
3031,307550
3032,307551
3033,307556
3034,307556
3035,307562
3036,307569
3037,307576
3038,326795
3039,332468
3040,333997
3041,334001
3042,334006
3043,334012
3044,334015
3045,334020
3046,334025
3047,334031
3048,334043
3049,334049
3050,334054
3051,334059
3052,334065
3053,334070
3054,334077
3055,335510
3056,335513
3057,335516
3058,335519
3059,335523
3060,335529
3061,335534
3062,335536
3063,335538
3064,335540
3065,335542
3066,335544
3067,335548
3068,335549
3069,335552
3070,335554
3071,335557
3072,335560
3073,335563
3074,335582
3075,335587
3076,335592
3077,335597
3078,335602
3079,335607
3080,335615
3081,335619
3082,335640
3083,335645
3084,335649
3085,335656
3086,335661
3087,335737
3088,335742
3089,335746
3090,335750
3091,335754
3092,335758
3093,335791
3094,335796
3095,335800
3096,335805
3097,335811
3098,335815
3099,335820
3100,335839
3101,335844
3102,335849
3103,335854
3104,335858
3105,335862
3106,335867
3107,335872
3108,335917
3109,335924
3110,335946
3111,335952
3112,335964
3113,335969
3114,335969
3115,335973
3116,335975
3117,335979
3118,335979
3119,335982
3120,335983
3121,336001
3122,336005
3123,336012
3124,336017
3125,336021
3126,336026
3127,336030
3128,336034
3129,336039
3130,336057
3131,336063
3132,336067
3133,336070
3134,336074
3135,336079
3136,339010
3137,339017
3138,339023
3139,339030
3140,339037
3141,339043
3142,339047
3143,339053
3144,339058
3145,339063
3146,339075
3147,339083
3148,339090
3149,339102
3150,339107
3151,339124
3152,342030
3153,350073
3154,350149
3155,350161
3156,350167
3157,350170
3158,354167
3159,354173
3160,354182
3161,354187
3162,354191
3163,354205
3164,354211
3165,354218
3166,354223
3167,354229
3168,354240
3169,354252
3170,354257
3171,354270
3172,354275
3173,354287
3174,354293
3175,354304
3176,354307
3177,355939
3178,355950
3179,355956
3180,355961
3181,355972
3182,355976
3183,355982
3184,355994
3185,356006
3186,356012
3187,356024
3188,356028
3189,356033
3190,356047
3191,356052
3192,356086
3193,356091
3194,356098
3195,356110
3196,356116
3197,356124
3198,356129
3199,356139
3200,356153
3201,356159
3202,356165
3203,356177
3204,356185
3205,356189
3206,356206
3207,356212
3208,356218
3209,356323
3210,356328
3211,356333
3212,356340
3213,356341
3214,356352
3215,356358
3216,356368
3217,356378
3218,356378
3219,362219
3220,362224
3221,362229
3222,362242
3223,362253
3224,362277
3225,362293
3226,362304
3227,362307
3228,362312
3229,362324
3230,362333
3231,362341
3232,362351
3233,362356
3234,362362
3235,362370
3236,362376
3237,362384
3238,362394
3239,362400
3240,362407
3241,362416
3242,362421
3243,362430
3244,362439
3245,362443
3246,362449
3247,362463
3248,363155
3249,363160
3250,363164
3251,363172
3252,363176
3253,363180
3254,363186
3255,363198
3256,363203
3257,363219
3258,363223
3259,363232
3260,363241
3261,363254
3262,363260
3263,393519
3264,394900
3265,394905
3266,394910
3267,394914
3268,394919
3269,394924
3270,394929
3271,394935
3272,394939
3273,394940
3274,394944
3275,394945
3276,394950
3277,394951
3278,394957
3279,401126
3280,404870
3281,404875
3282,404879
3283,404884
3284,404888
3285,404892
3286,404896
3287,404901
3288,404906
3289,404910
3290,404914
3291,404919
3292,404923
3293,404927
3294,404930
3295,404935
3296,404939
3297,404943
3298,404947
3299,404951
3300,404951
3301,404955
3302,404956
3303,404960
3304,404960
3305,404963
3306,404967
3307,404972
3308,404976
3309,404978
3310,404980
3311,404982
3312,404984
3313,404986
3314,404988
3315,404991
3316,404992
3317,404996
3318,404997
3319,404999
3320,405000
3321,405003
3322,405005
3323,405007
3324,405009
3325,405015
3326,405018
3327,405044
3328,405049
3329,405053
3330,405057
3331,405070
3332,405075
3333,405079
3334,405083
3335,405088
3336,405092
3337,405097
3338,405101
3339,405106
3340,405110
3341,405114
3342,405119
3343,405123
3344,405128
3345,405132
3346,405136
3347,405140
3348,405145
3349,405148
3350,405152
3351,405156
3352,405165
3353,405173
3354,405178
3355,405181
3356,405185
3357,405190
3358,405193
3359,405199
3360,405204
3361,405209
3362,405211
3363,405215
3364,405219
3365,405223
3366,405228
3367,405232
3368,405236
3369,405241
3370,405244
3371,405248
3372,405252
3373,405257
3374,405261
3375,405264
3376,405266
3377,433632
3378,433644
3379,433646
3380,433650
3381,433654
3382,433668
3383,433672
3384,433678
3385,433682
3386,433717
3387,433722
3388,433728
3389,433732
3390,433738
3391,433744
3392,433752
3393,440185
3394,440200
3395,440207
3396,440214
3397,440221
3398,440225
3399,440228
3400,440245
3401,441169
3402,441177
3403,441515
3404,441518
3405,441564
3406,441578
3407,441581
3408,441582
3409,441585
3410,441593
3411,441597
3412,441601
3413,441603
3414,441607
3415,441611
3416,441612
3417,441614
3418,441616
3419,441619
3420,441621
3421,441625
3422,441628
3423,441636
3424,441637
3425,441649
3426,441677
3427,441679
3428,441682
3429,441683
3430,441685
3431,441688
3432,441690
3433,441692
3434,441692
3435,441694
3436,441695
3437,441698
3438,441701
3439,441703
3440,441704
3441,441706
3442,441707
3443,441708
3444,441709
3445,441712
3446,441716
3447,441733
3448,441737
3449,441828
3450,441834
3451,441839
3452,441849
3453,441855
3454,441862
3455,441865
3456,441870
3457,441890
3458,441900
3459,441909
3460,441914
3461,441919
3462,441927
3463,441935
3464,441940
3465,441944
3466,441951
3467,441962
3468,442006
3469,442017
3470,442022
3471,442028
3472,442041
3473,442112
3474,442117
3475,442127
3476,442139
3477,442144
3478,442149
3479,442155
3480,442171
3481,442176
3482,442183
3483,444461
3484,446901
3485,446910
3486,446916
3487,446927
3488,446932
3489,446938
3490,446951
3491,446962
3492,446970
3493,446979
3494,446985
3495,446987
3496,447001
3497,447007
3498,447012
3499,447026
3500,447037
3501,447046
3502,447052
3503,447058
3504,447066
3505,447071
3506,447080
3507,447086
3508,447091
3509,447104
3510,447110
3511,447117
3512,447719
3513,447725
3514,447731
3515,447737
3516,447745
3517,447750
3518,447762
3519,447776
3520,447785
3521,447795
3522,447803
3523,447824
3524,447832
3525,447838
3526,447845
3527,449130
3528,449137
3529,449151
3530,452199
3531,452203
3532,452208
3533,452221
3534,452230
3535,452246
3536,455027
3537,460645
3538,461417
3539,461422
3540,461442
3541,461445
3542,461446
3543,461453
3544,461456
3545,461459
3546,461471
3547,461473
3548,461481
3549,461485
3550,461489
3551,461496
3552,461500
3553,461503
3554,461513
3555,461518
3556,461521
3557,461531
3558,461532
3559,461545
3560,461547
3561,461585
3562,461655
3563,461660
3564,461666
3565,461670
3566,461674
3567,461677
3568,461691
3569,461693
3570,461696
3571,461700
3572,461705
3573,462036
3574,462040
3575,462046
3576,462048
3577,462051
3578,462053
3579,462057
3580,462059
3581,462064
3582,462065
3583,462072
3584,462078
3585,462083
3586,462087
3587,462092
3588,462094
3589,462144
3590,462149
3591,462156
3592,462157
3593,462161
3594,462165
3595,462175
3596,462181
3597,464340
3598,464345
3599,464349
3600,464350
3601,470951
3602,471419
3603,471423
3604,471427
3605,471427
3606,471430
3607,471435
3608,471438
3609,471439
3610,471443
3611,471448
3612,471451
3613,471452
3614,471456
3615,471456
3616,471459
3617,471460
3618,471464
3619,471465
3620,471469
3621,471474
3622,471477
3623,471478
3624,471483
3625,471486
3626,471487
3627,471491
3628,471494
3629,471498
3630,471499
3631,471503
3632,471506
3633,471510
3634,471511
3635,471516
3636,471520
3637,471520
3638,471524
3639,471527
3640,471529
3641,471533
3642,471539
3643,471542
3644,471543
3645,471547
3646,471551
3647,471556
3648,471558
3649,471583
3650,471587
3651,471591
3652,471592
3653,471604
3654,471607
3655,471609
3656,471611
3657,471615
3658,471616
3659,471620
3660,471624
3661,471624
3662,471628
3663,471632
3664,471637
3665,471639
3666,471643
3667,471647
3668,471651
3669,471651
3670,471656
3671,471660
3672,471663
3673,471665
3674,471674
3675,471681
3676,471685
3677,471685
3678,471688
3679,471692
3680,471692
3681,471698
3682,471702
3683,471703
3684,471707
3685,471711
3686,471715
3687,471715
3688,471716
3689,471716
3690,471720
3691,471720
3692,471723
3693,471724
3694,471725
3695,471727
3696,471729
3697,471729
3698,471732
3699,471733
3700,471737
3701,471738
3702,471740
3703,471743
3704,471745
3705,471751
3706,471754
3707,471755
3708,471758
3709,471764
3710,471768
3711,471769
3712,471774
3713,471785
3714,500945
3715,502327
3716,502898
3717,502919
3718,502951
3719,502956
3720,502971
3721,502977
3722,503021
3723,503029
3724,503032
3725,503042
3726,503144
3727,503161
3728,503172
3729,509082
3730,509092
3731,509094
3732,509099
3733,509102
3734,509107
3735,509110
3736,509114
3737,509119
3738,509124
3739,509547
3740,509551
3741,509562
3742,509566
3743,509576
3744,509586
3745,509591
3746,509600
3747,509605
3748,509613
3749,509620
3750,509631
3751,509638
3752,509654
3753,509659
3754,509671
3755,509682
3756,509691
3757,509696
3758,509715
3759,512829
3760,512834
3761,512850
3762,512854
3763,512858
3764,512859
3765,512867
3766,512870
3767,512877
3768,512882
3769,512889
3770,512897
3771,512908
3772,512912
3773,512915
3774,512924
3775,512929
3776,512947
3777,512954
3778,512958
3779,512966
3780,512971
3781,512974
3782,512983
3783,512992
3784,513000
3785,513006
3786,513010
3787,513015
3788,513026
3789,513030
3790,513040
3791,513064
3792,513068
3793,513077
3794,513085
3795,513094
3796,513099
3797,513105
3798,513113
3799,513119
3800,513123
3801,513139
3802,513144
3803,513151
3804,513156
3805,513160
3806,513195
3807,513200
3808,513216
3809,513220
3810,513228
3811,513232
3812,513237
3813,513247
3814,513256
3815,513261
3816,513272
3817,513276
3818,513295
3819,513300
3820,516946
3821,516951
3822,516957
3823,517182
3824,517194
3825,517219
3826,539963
3827,540252
3828,540257
3829,540261
3830,540263
3831,540265
3832,540267
3833,540271
3834,540275
3835,540279
3836,540284
3837,540288
3838,540291
3839,540295
3840,540298
3841,540301
3842,540305
3843,540310
3844,540314
3845,540319
3846,540322
3847,540327
3848,540332
3849,540336
3850,540340
3851,540344
3852,540348
3853,540352
3854,540355
3855,540360
3856,540363
3857,540366
3858,540366
3859,540370
3860,540375
3861,540378
3862,540382
3863,540386
3864,540390
3865,540394
3866,540399
3867,540404
3868,540408
3869,540412
3870,540416
3871,540420
3872,540425
3873,540432
3874,540456
3875,540460
3876,540465
3877,540468
3878,540480
3879,540485
3880,540489
3881,540494
3882,540498
3883,540502
3884,540507
3885,540512
3886,540516
3887,540519
3888,540522
3889,540524
3890,540527
3891,540530
3892,540531
3893,540534
3894,540535
3895,540539
3896,540544
3897,540547
3898,540554
3899,540563
3900,540568
3901,540573
3902,540576
3903,540580
3904,540583
3905,540587
3906,540594
3907,540598
3908,540602
3909,540606
3910,540611
3911,540614
3912,540619
3913,540623
3914,540627
3915,540630
3916,540635
3917,540640
3918,540644
3919,540648
3920,540651
3921,540655
3922,540659
3923,540663
3924,540667
3925,540672
3926,540676
3927,540680
3928,540684
3929,540689
3930,540695
3931,540697
3932,540701
3933,540706
3934,540712
3935,540717
3936,540723
3937,540729
3938,670607
3939,688198
3940,688203
3941,688211
3942,688222
3943,688227
3944,688239
3945,688256
3946,688790
3947,688792
3948,688802
3949,688806
3950,688807
3951,688852
3952,688889
3953,688893
3954,688902
3955,688913
3956,688917
3957,688921
3958,688926
3959,688941
3960,688943
3961,688952
3962,689182
3963,689190
3964,689195
3965,689531
3966,689533
3967,689579
3968,689622
3969,689626
3970,689629
3971,689640
3972,689643
3973,689645
3974,689645
3975,689645
3976,689645
3977,689646
3978,689647
3979,689649
3980,689649
3981,689650
3982,689651
3983,689660
3984,689666
3985,689669
3986,689674
3987,689676
3988,689678
3989,689679
3990,689680
3991,689680
3992,689682
3993,689682
3994,689684
3995,689684
3996,689685
3997,689687
3998,689692
3999,689692
4000,689693
4001,689693
4002,689694
4003,689694
4004,689695
4005,689696
4006,689696
4007,689697
4008,689699
4009,689703
4010,689712
4011,689797
4012,689802
4013,689810
4014,689818
4015,689826
4016,689827
4017,689831
4018,689851
4019,689854
4020,689864
4021,689873
4022,689877
4023,689878
4024,689882
4025,689883
4026,689884
4027,689886
4028,689889
4029,698964
4030,698964
4031,698972
4032,698980
4033,698989
4034,699002
4035,699011
4036,699014
4037,699014
4038,699017
4039,699018
4040,699020
4041,699022
4042,699035
4043,699037
4044,699051
4045,699056
4046,699059
4047,699061
4048,699063
4049,699070
4050,705411
4051,717401
4052,717404
4053,717408
4054,717413
4055,717420
4056,717423
4057,717426
4058,717428
4059,717431
4060,717434
4061,717435
4062,717436
4063,717438
4064,717441
4065,717443
4066,717444
4067,717446
4068,717447
4069,717450
4070,717452
4071,717455
4072,717457
4073,717460
4074,717462
4075,717464
4076,717466
4077,717467
4078,717469
4079,717472
4080,717474
4081,717475
4082,717477
4083,717480
4084,717483
4085,717485
4086,717487
4087,717488
4088,717489
4089,717491
4090,717493
4091,717495
4092,717497
4093,717498
4094,717501
4095,717508
4096,717511
4097,717513
4098,717516
4099,717520
4100,717525
4101,717532
4102,717545
4103,717811
4104,717817
4105,717822
4106,717826
4107,717831
4108,717831
4109,717836
4110,717836
4111,717840
4112,717841
4113,717844
4114,717846
4115,717848
4116,717854
4117,717859
4118,717886
4119,717889
4120,717894
4121,717899
4122,717900
4123,717906
4124,717910
4125,717915
4126,717920
4127,718876
4128,718881
4129,718893
4130,718900
4131,718905
4132,718911
4133,718914
4134,718917
4135,718921
4136,718926
4137,718931
4138,720450
4139,720455
4140,720459
4141,720464
4142,720468
4143,720472
4144,720476
4145,720481
4146,720486
4147,720492
4148,720500
4149,720504
4150,720509
4151,720516
4152,720523
4153,726399
4154,726415
4155,730328
4156,730328
4157,730329
4158,730330
4159,730332
4160,730333
4161,730335
4162,734368
4163,735793
4164,735796
4165,735800
4166,735802
4167,735803
4168,735807
4169,735811
4170,735823
4171,735826
4172,735831
4173,735834
4174,735836
4175,735840
4176,735845
4177,735851
4178,737279
4179,737282
4180,737284
4181,737286
4182,737286
4183,737291
4184,737292
4185,737292
4186,737294
4187,737295
4188,737295
4189,737296
4190,737298
4191,737298
4192,737299
4193,737301
4194,737303
4195,737305
4196,737306
4197,737323
4198,737326
4199,737329
4200,737333
4201,737338
4202,737342
4203,737346
4204,737349
4205,737367
4206,737368
4207,737373
4208,737378
4209,737380
4210,737456
4211,737460
4212,737464
4213,737465
4214,737469
4215,737487
4216,737489
4217,737492
4218,737505
4219,737505
4220,737508
4221,737512
4222,737515
4223,737515
4224,737517
4225,737522
4226,737525
4227,737526
4228,737530
4229,737533
4230,737535
4231,737582
4232,737604
4233,737608
4234,737610
4235,737626
4236,737631
4237,737634
4238,737636
4239,737641
4240,737645
4241,737649
4242,737651
4243,737656
4244,737668
4245,737671
4246,737675
4247,737677
4248,737679
4249,737683
4250,737686
4251,737689
4252,737691
4253,737709
4254,737713
4255,737715
4256,737718
4257,737721
4258,737725
4259,740653
4260,740659
4261,740664
4262,740670
4263,740675
4264,740679
4265,740683
4266,740688
4267,740691
4268,740696
4269,740706
4270,740713
4271,740714
4272,740725
4273,740728
4274,850402
4275,867553
4276,868360
4277,869595
4278,869625
4279,870194
4280,870222
4281,870231
4282,870245
4283,870251
4284,870263
4285,870302
4286,870307
4287,870318
4288,870420
4289,870430
4290,870448
4291,876357
4292,876370
4293,876371
4294,876377
4295,876379
4296,876384
4297,876387
4298,876392
4299,876396
4300,876399
4301,876412
4302,876814
4303,876818
4304,876829
4305,876834
4306,876847
4307,876852
4308,876862
4309,876867
4310,876872
4311,876883
4312,876888
4313,876899
4314,876911
4315,876921
4316,876927
4317,876942
4318,876951
4319,876957
4320,876962
4321,880089
4322,880095
4323,880105
4324,880127
4325,880135
4326,880143
4327,880147
4328,880155
4329,880165
4330,880168
4331,880176
4332,880183
4333,880194
4334,880198
4335,880201
4336,880210
4337,880215
4338,880227
4339,880238
4340,880245
4341,880254
4342,880258
4343,880262
4344,880271
4345,880277
4346,880284
4347,880294
4348,880298
4349,880303
4350,880314
4351,880317
4352,880328
4353,880338
4354,880357
4355,880361
4356,880374
4357,880383
4358,880390
4359,880392
4360,880395
4361,880403
4362,880404
4363,880410
4364,880412
4365,880417
4366,880424
4367,880429
4368,880441
4369,880468
4370,880484
4371,880488
4372,880497
4373,880502
4374,880506
4375,880517
4376,880526
4377,880530
4378,880541
4379,880546
4380,880558
4381,880571
4382,880581
4383,884467
4384,884493
4385,884499
4386,884515
4387,884524
4388,884536
4389,893941
4390,896656
4391,896658
4392,896663
4393,896664
4394,896665
4395,896667
4396,896675
4397,896704
4398,896713
4399,896716
4400,896717
4401,896722
4402,896724
4403,896725
4404,896734
4405,896734
4406,896743
4407,896744
4408,897252
4409,897372
4410,897376
4411,897380
4412,897384
4413,897385
4414,897390
4415,897391
4416,897393
4417,897396
4418,897403
4419,897407
4420,897408
4421,897414
4422,897417
4423,897421
4424,897433
4425,897439
4426,897443
4427,897449
4428,897455
4429,897464
4430,897471
4431,897544
4432,897547
4433,897568
4434,897575
4435,897582
4436,897589
4437,897594
4438,897596
4439,897600
4440,899442
4441,899444
4442,899455
4443,899456
4444,899460
4445,899471
4446,899486
4447,899505
4448,899513
4449,899520
4450,899532
4451,899537
4452,899542
4453,899547
4454,899561
4455,899566
4456,899571
4457,899583
4458,899593
4459,899598
4460,899651
4461,899653
4462,899655
4463,899658
4464,899666
4465,899667
4466,899668
4467,899674
4468,899678
4469,899678
4470,899683
4471,899695
4472,899697
4473,899700
4474,899701
4475,899707
4476,899711
4477,899715
4478,899719
4479,899726
4480,899728
4481,899730
4482,899731
4483,899731
4484,899733
4485,899734
4486,899735
4487,899736
4488,899742
4489,899744
4490,899745
4491,899747
4492,899751
4493,899751
4494,899761
4495,899766
4496,899771
4497,899774
4498,899784
4499,908719
