Number,Latency (µs)
2496,635393
2497,635394
2498,639156
2499,639163
2500,639176
2501,639182
2502,639190
2503,639203
2504,639209
2505,639218
2506,639222
2507,639234
2508,639240
2509,639246
2510,639256
2511,639308
2512,639322
2513,639334
2514,639340
2515,639350
2516,639367
2517,639374
2518,639381
2519,639436
2520,639450
2521,639497
2522,639505
2523,639527
2524,639533
2525,639542
2526,639549
2527,639782
2528,640161
2529,640166
2530,640176
2531,640212
2532,641836
2533,641842
2534,641861
2535,641867
2536,641874
2537,641878
2538,641883
2539,641894
2540,641898
2541,641908
2542,641913
2543,641931
2544,641932
2545,641936
2546,641941
2547,642623
2548,642629
2549,642638
2550,681030
2551,681762
2552,681773
2553,703439
2554,703443
2555,703447
2556,703452
2557,703452
2558,703453
2559,703454
2560,703456
2561,703456
2562,703460
2563,703461
2564,703461
2565,703465
2566,703469
2567,703473
2568,703474
2569,703479
2570,703481
2571,703483
2572,703484
2573,703484
2574,703486
2575,703488
2576,703489
2577,703489
2578,703489
2579,703489
2580,703492
2581,703493
2582,703497
2583,703497
2584,703497
2585,703498
2586,703500
2587,703502
2588,703586
2589,703590
2590,703594
2591,703598
2592,703599
2593,703602
2594,703605
2595,703626
2596,703632
2597,703635
2598,703637
2599,703642
2600,703644
2601,703644
2602,703645
2603,703648
2604,703649
2605,703658
2606,703663
2607,703673
2608,703678
2609,703719
2610,703719
2611,703723
2612,703727
2613,703733
2614,703739
2615,703745
2616,703747
2617,703749
2618,703751
2619,703755
2620,703759
2621,703764
2622,703768
2623,703772
2624,703772
2625,832690
2626,834756
2627,834762
2628,834771
2629,834780
2630,834787
2631,854620
2632,854627
2633,854632
2634,854641
2635,854714
2636,854953
2637,854961
2638,855817
2639,855825
2640,855833
2641,855875
2642,855881
2643,855888
2644,855893
2645,855903
2646,866465
2647,866472
2648,875722
2649,875733
2650,875739
2651,875746
2652,875755
2653,875763
2654,876077
2655,876082
2656,876088
2657,876094
2658,876099
2659,876105
2660,876110
2661,876118
2662,876170
2663,886142
2664,886143
2665,886143
2666,886143
2667,886143
2668,886143
2669,886144
2670,886144
2671,886144
2672,886144
2673,886144
2674,886145
2675,886145
2676,886145
2677,886145
2678,886145
2679,886146
2680,886146
2681,886146
2682,886151
2683,886152
2684,886186
2685,886196
2686,886202
2687,886208
2688,886214
2689,886220
2690,886227
2691,886236
2692,886244
2693,888094
2694,888107
2695,888112
2696,888116
2697,888120
2698,888127
2699,888193
2700,888242
2701,902729
2702,903760
2703,905234
2704,905238
2705,905242
2706,905242
2707,905245
2708,905249
2709,905252
2710,905253
2711,905257
2712,905257
2713,905260
2714,905265
2715,905268
2716,905273
2717,905276
2718,905281
2719,905285
2720,905289
2721,905291
2722,905295
2723,905299
2724,905302
2725,905317
2726,905320
2727,905321
2728,905323
2729,905325
2730,905327
2731,905330
2732,905332
2733,905332
2734,905334
2735,905336
2736,905341
2737,905344
2738,905347
2739,905352
2740,905356
2741,905359
2742,905363
2743,905368
2744,905371
2745,905375
2746,905379
2747,905383
2748,905386
2749,905390
2750,905394
2751,905398
2752,905402
2753,905405
2754,905409
2755,905413
2756,905417
2757,905421
2758,905424
2759,905428
2760,905432
2761,905437
2762,905441
2763,905445
2764,905449
2765,905451
2766,905455
2767,905458
2768,905462
2769,905462
2770,905463
2771,905467
2772,905468
2773,905473
2774,905477
2775,905477
2776,905479
2777,925690
2778,925694
2779,925697
2780,925699
2781,925701
2782,925704
2783,925707
2784,925708
2785,925709
2786,925709
2787,925711
2788,925712
2789,925712
2790,925714
2791,925715
2792,925717
2793,925718
2794,925721
2795,925723
2796,925724
2797,925725
2798,925727
2799,925727
2800,925728
2801,925728
2802,925731
2803,925737
2804,925739
2805,925753
2806,925754
2807,925756
2808,925756
2809,925760
2810,925760
2811,925762
2812,925763
2813,925764
2814,925765
2815,925767
2816,925771
2817,925774
2818,925776
2819,925780
2820,925783
2821,925784
2822,925787
2823,925787
2824,925791
2825,925792
2826,925794
2827,925796
2828,925800
2829,925801
2830,925801
2831,925804
2832,925807
2833,925808
2834,925808
2835,925808
2836,925811
2837,925814
2838,925814
2839,925814
2840,925819
2841,925823
2842,925826
2843,925827
2844,925830
2845,925833
2846,925841
2847,925842
2848,925847
2849,925851
2850,967201
2851,981726
2852,981741
2853,982242
2854,982252
2855,982259
2856,982268
2857,982272
2858,982274
2859,982276
2860,982290
2861,982308
2862,982322
2863,982331
2864,982335
2865,982347
2866,982352
2867,982380
2868,982383
2869,982387
2870,982395
2871,985277
2872,985282
2873,985290
2874,985304
2875,985307
2876,985313
2877,985321
2878,985327
2879,985339
2880,985355
2881,990042
2882,991421
2883,991431
2884,991437
2885,991473
2886,991477
2887,991482
2888,991486
2889,991491
2890,991507
2891,991512
2892,991517
2893,991523
2894,993783
2895,993787
2896,993794
2897,993801
2898,993811
2899,993821
2900,993825
2901,993836
2902,993843
2903,993851
2904,993860
2905,993892
2906,993896
2907,993903
2908,993908
2909,993910
2910,993930
2911,993934
2912,993941
2913,993948
2914,993956
2915,993960
2916,993967
2917,993972
2918,993973
2919,993981
2920,993984
2921,993986
2922,993994
2923,994002
2924,996482
2925,1216502
2926,1234576
2927,1234591
2928,1234597
2929,1234601
2930,1234604
2931,1234619
2932,1234623
2933,1234640
2934,1234652
2935,1235100
2936,1235121
2937,1235122
2938,1235160
2939,1235163
2940,1235170
2941,1235173
2942,1235173
2943,1235181
2944,1235188
2945,1235192
2946,1235201
2947,1235202
2948,1235211
2949,1235218
2950,1235227
2951,1235257
2952,1235267
2953,1235267
2954,1235273
2955,1235276
2956,1235281
2957,1235281
2958,1235285
2959,1235288
2960,1235291
2961,1235293
2962,1235295
2963,1235297
2964,1235297
2965,1235298
2966,1235301
2967,1235302
2968,1235308
2969,1235323
2970,1235342
2971,1235343
2972,1235354
2973,1235358
2974,1235371
2975,1235378
2976,1235394
2977,1235400
2978,1235651
2979,1235652
2980,1235658
2981,1235666
2982,1235680
2983,1235684
2984,1235687
2985,1235694
2986,1235698
2987,1235700
2988,1235704
2989,1235729
2990,1235743
2991,1235746
2992,1235750
2993,1235756
2994,1235760
2995,1235783
2996,1235786
2997,1235790
2998,1235798
2999,1235803
