Number,Latency (µs)
2496,365118
2497,365134
2498,365138
2499,365140
2500,365149
2501,365156
2502,365190
2503,365193
2504,365198
2505,365205
2506,365226
2507,365230
2508,365234
2509,365244
2510,365252
2511,365253
2512,365266
2513,365267
2514,365276
2515,365282
2516,365296
2517,365534
2518,365576
2519,365581
2520,365582
2521,366284
2522,366288
2523,366291
2524,366299
2525,366304
2526,366305
2527,366306
2528,366322
2529,366325
2530,366334
2531,366336
2532,366338
2533,366340
2534,366342
2535,366346
2536,366844
2537,366846
2538,366847
2539,366847
2540,366849
2541,366850
2542,366853
2543,366853
2544,366855
2545,366856
2546,379765
2547,379766
2548,379766
2549,379767
2550,379768
2551,379769
2552,379770
2553,379770
2554,379770
2555,379771
2556,379772
2557,379773
2558,379774
2559,379774
2560,379774
2561,379775
2562,379775
2563,379776
2564,379777
2565,379780
2566,379782
2567,379787
2568,379788
2569,379790
2570,379791
2571,379793
2572,379794
2573,379795
2574,379795
2575,379796
2576,379798
2577,379799
2578,379800
2579,379800
2580,379801
2581,379802
2582,379803
2583,379804
2584,379804
2585,379805
2586,379806
2587,379806
2588,379807
2589,379807
2590,379808
2591,379808
2592,379810
2593,379811
2594,379812
2595,379812
2596,379812
2597,379816
2598,379819
2599,379819
2600,379823
2601,379825
2602,379826
2603,379829
2604,379831
2605,379835
2606,380032
2607,380033
2608,380034
2609,380039
2610,380040
2611,380040
2612,380040
2613,380040
2614,380041
2615,380041
2616,380041
2617,380041
2618,380041
2619,380043
2620,380043
2621,380044
2622,385996
2623,394242
2624,394244
2625,394246
2626,394248
2627,394249
2628,394251
2629,394252
2630,394254
2631,394257
2632,394259
2633,394261
2634,394272
2635,395041
2636,395046
2637,395057
2638,397269
2639,397281
2640,397303
2641,399418
2642,399426
2643,399434
2644,399444
2645,399450
2646,399463
2647,400635
2648,400643
2649,400662
2650,400665
2651,400670
2652,400674
2653,400676
2654,400681
2655,400688
2656,400697
2657,400703
2658,400708
2659,400712
2660,400717
2661,400722
2662,400728
2663,400734
2664,400744
2665,400749
2666,400756
2667,400763
2668,400772
2669,400785
2670,401343
2671,401346
2672,401350
2673,401356
2674,401360
2675,401364
2676,401369
2677,401373
2678,401376
2679,401379
2680,401383
2681,401387
2682,401388
2683,401395
2684,401422
2685,401427
2686,401431
2687,401436
2688,401440
2689,401447
2690,401449
2691,401457
2692,401480
2693,401485
2694,401490
2695,401495
2696,401500
2697,401508
2698,401514
2699,401542
2700,401548
2701,401553
2702,401556
2703,401562
2704,401567
2705,401578
2706,402285
2707,402294
2708,402306
2709,405214
2710,405216
2711,405216
2712,405217
2713,405218
2714,405218
2715,405218
2716,405219
2717,405219
2718,405219
2719,405219
2720,405219
2721,405220
2722,405220
2723,405220
2724,405221
2725,405223
2726,405223
2727,405224
2728,405224
2729,405224
2730,405224
2731,405224
2732,405225
2733,405225
2734,405225
2735,405225
2736,405225
2737,405225
2738,405227
2739,405227
2740,405228
2741,405228
2742,405228
2743,405228
2744,405229
2745,405229
2746,405229
2747,405229
2748,405230
2749,405231
2750,405232
2751,405232
2752,405232
2753,405233
2754,405233
2755,405233
2756,405235
2757,406054
2758,406063
2759,406220
2760,406228
2761,406236
2762,406244
2763,406248
2764,406257
2765,406265
2766,406935
2767,406941
2768,406948
2769,406957
2770,406998
2771,407012
2772,412741
2773,412747
2774,412764
2775,415706
2776,415717
2777,415726
2778,416244
2779,416250
2780,416259
2781,416265
2782,416274
2783,416276
2784,416280
2785,416288
2786,416354
2787,418822
2788,418827
2789,418831
2790,418837
2791,418843
2792,418906
2793,418911
2794,418918
2795,418924
2796,418930
2797,418937
2798,418944
2799,418960
2800,418967
2801,418977
2802,423364
2803,423462
2804,423632
2805,423650
2806,423662
2807,423685
2808,423716
2809,423750
2810,423761
2811,423775
2812,423802
2813,423871
2814,423885
2815,423895
2816,423899
2817,423958
2818,423990
2819,423994
2820,424004
2821,424073
2822,424122
2823,424290
2824,424448
2825,424499
2826,424543
2827,424682
2828,424988
2829,425025
2830,425137
2831,425139
2832,425139
2833,425141
2834,425142
2835,425144
2836,425147
2837,425148
2838,425149
2839,425149
2840,425151
2841,425152
2842,425152
2843,425155
2844,425157
2845,425158
2846,425159
2847,425163
2848,425164
2849,425167
2850,425169
2851,425169
2852,425247
2853,425254
2854,425258
2855,425266
2856,425272
2857,425277
2858,425294
2859,425297
2860,425298
2861,425303
2862,425308
2863,425312
2864,425316
2865,425321
2866,425325
2867,425750
2868,425755
2869,425759
2870,425765
2871,425770
2872,425774
2873,425779
2874,425784
2875,425793
2876,425814
2877,425819
2878,425822
2879,425826
2880,425830
2881,425835
2882,425838
2883,425843
2884,425848
2885,425853
2886,425866
2887,425871
2888,425992
2889,425994
2890,426430
2891,426435
2892,426436
2893,427830
2894,438154
2895,438158
2896,438807
2897,440658
2898,440677
2899,442549
2900,442556
2901,442560
2902,442576
2903,443266
2904,443273
2905,443281
2906,443287
2907,443291
2908,443300
2909,443309
2910,443312
2911,443314
2912,443323
2913,443323
2914,443330
2915,443334
2916,443344
2917,443348
2918,443364
2919,443376
2920,443383
2921,443390
2922,443396
2923,443402
2924,448159
2925,448165
2926,448169
2927,448179
2928,448196
2929,448200
2930,448204
2931,448207
2932,448221
2933,448227
2934,448233
2935,448243
2936,448247
2937,448261
2938,448269
2939,448273
2940,448280
2941,448290
2942,448292
2943,448298
2944,448302
2945,448305
2946,448313
2947,448325
2948,448330
2949,448334
2950,448346
2951,448351
2952,448355
2953,448367
2954,448371
2955,448382
2956,448386
2957,448400
2958,448404
2959,448412
2960,448417
2961,448425
2962,448430
2963,448439
2964,448443
2965,448446
2966,448459
2967,448471
2968,448476
2969,448480
2970,448489
2971,448493
2972,448501
2973,448503
2974,448509
2975,448515
2976,448517
2977,448526
2978,448530
2979,448539
2980,448543
2981,448552
2982,448875
2983,448884
2984,448892
2985,448897
2986,448902
2987,448915
2988,448918
2989,448923
2990,448941
2991,448953
2992,450812
2993,450835
2994,450905
2995,454614
2996,454616
2997,454620
2998,454626
2999,454630
3000,454633
3001,454637
3002,454639
3003,454642
3004,454648
3005,454651
3006,454656
3007,454659
3008,454668
3009,454675
3010,454677
3011,454681
3012,454685
3013,454690
3014,454695
3015,454701
3016,454706
3017,454708
3018,454711
3019,454715
3020,454721
3021,454736
3022,454741
3023,454751
3024,454762
3025,454766
3026,454770
3027,454779
3028,454784
3029,454794
3030,454807
3031,454819
3032,454822
3033,454835
3034,454840
3035,454849
3036,454854
3037,454864
3038,454889
3039,454985
3040,454990
3041,454994
3042,455009
3043,455013
3044,455018
3045,455024
3046,455035
3047,460511
3048,460530
3049,460565
3050,460569
3051,460578
3052,460585
3053,460588
3054,460591
3055,460600
3056,460604
3057,460608
3058,460611
3059,460613
3060,460618
3061,460624
3062,460627
3063,460631
3064,460635
3065,460641
3066,460645
3067,460653
3068,460656
3069,460661
3070,460667
3071,460672
3072,461529
3073,461606
3074,461616
3075,461623
3076,461628
3077,461671
3078,461677
3079,461681
3080,461684
3081,461689
3082,461694
3083,461697
3084,461957
3085,461971
3086,461979
3087,461982
3088,461992
3089,462003
3090,462006
3091,462013
3092,462016
3093,462028
3094,470017
3095,470036
3096,470050
3097,471427
3098,471719
3099,471720
3100,471720
3101,471721
3102,471721
3103,471723
3104,471724
3105,471725
3106,471728
3107,471733
3108,471739
3109,471744
3110,471752
3111,471773
3112,471775
3113,471776
3114,471777
3115,471778
3116,471778
3117,471780
3118,471780
3119,471783
3120,471784
3121,471786
3122,471786
3123,471789
3124,471794
3125,471795
3126,471796
3127,471799
3128,471801
3129,471802
3130,471803
3131,471805
3132,471806
3133,471808
3134,471809
3135,471810
3136,471811
3137,471812
3138,471812
3139,471814
3140,471815
3141,471815
3142,471816
3143,471818
3144,471819
3145,471820
3146,471821
3147,471822
3148,471823
3149,471825
3150,471825
3151,471827
3152,471828
3153,471828
3154,471829
3155,471830
3156,471835
3157,471839
3158,471842
3159,471844
3160,471847
3161,471850
3162,471856
3163,471860
3164,471862
3165,471866
3166,471869
3167,471872
3168,471873
3169,471875
3170,471877
3171,471877
3172,477712
3173,477870
3174,477871
3175,477872
3176,477873
3177,477875
3178,477876
3179,477879
3180,477881
3181,477882
3182,477884
3183,477885
3184,477887
3185,477888
3186,477889
3187,477891
3188,477892
3189,477943
3190,477975
3191,477999
3192,478000
3193,478000
3194,478000
3195,478001
3196,478001
3197,478001
3198,478001
3199,478001
3200,478001
3201,478002
3202,478002
3203,478002
3204,478002
3205,478002
3206,478002
3207,478003
3208,478003
3209,478003
3210,478004
3211,478004
3212,478004
3213,478006
3214,478007
3215,478007
3216,478007
3217,478008
3218,478008
3219,478008
3220,478009
3221,478010
3222,478011
3223,478011
3224,478011
3225,478012
3226,478012
3227,478012
3228,478013
3229,478013
3230,478014
3231,478015
3232,481916
3233,481919
3234,481921
3235,481922
3236,481922
3237,481922
3238,481922
3239,481923
3240,481923
3241,481923
3242,481923
3243,481923
3244,481924
3245,481925
3246,481925
3247,481925
3248,481925
3249,481926
3250,481927
3251,481927
3252,481928
3253,481929
3254,481929
3255,481930
3256,481930
3257,484909
3258,484954
3259,484959
3260,484963
3261,484968
3262,484972
3263,484976
3264,484981
3265,484985
3266,484989
3267,484993
3268,484996
3269,485000
3270,485003
3271,485031
3272,485035
3273,485039
3274,485043
3275,485048
3276,485052
3277,485057
3278,485062
3279,485087
3280,485093
3281,485095
3282,485101
3283,485107
3284,485113
3285,485121
3286,485151
3287,485155
3288,485159
3289,485163
3290,485167
3291,485172
3292,485177
3293,502377
3294,504886
3295,504895
3296,504902
3297,504909
3298,504916
3299,504922
3300,504929
3301,504943
3302,504950
3303,504961
3304,504967
3305,504974
3306,504981
3307,504989
3308,504997
3309,505003
3310,505018
3311,505026
3312,505033
3313,505040
3314,505047
3315,505054
3316,505062
3317,505071
3318,505083
3319,552024
3320,552030
3321,552039
3322,552050
3323,552056
3324,558654
3325,558662
3326,558674
3327,559542
3328,559548
3329,559557
3330,559565
3331,559607
3332,559629
3333,565350
3334,565358
3335,565376
3336,568228
3337,568239
3338,568264
3339,571340
3340,571346
3341,571352
3342,571358
3343,571364
3344,571372
3345,575592
3346,575895
3347,576002
3348,576064
3349,576073
3350,576085
3351,576089
3352,576093
3353,576107
3354,576112
3355,576117
3356,576134
3357,576162
3358,576184
3359,576195
3360,576224
3361,576249
3362,576285
3363,576297
3364,576313
3365,576348
3366,576405
3367,576425
3368,576433
3369,576459
3370,576497
3371,576529
3372,576534
3373,576567
3374,576615
3375,576717
3376,576883
3377,576992
3378,577112
3379,577304
3380,577542
3381,577733
3382,577737
3383,577741
3384,578022
3385,578029
3386,578035
3387,578050
3388,578293
3389,578300
3390,578306
3391,578311
3392,578317
3393,578323
3394,578378
3395,578384
3396,578387
3397,578394
3398,578398
3399,578402
3400,578408
3401,578410
3402,578415
3403,578421
3404,578427
3405,578438
3406,578443
3407,578452
3408,585543
3409,585547
3410,585554
3411,585561
3412,585578
3413,585582
3414,585583
3415,585592
3416,585600
3417,585603
3418,585615
3419,585621
3420,585626
3421,585640
3422,585648
3423,585652
3424,585659
3425,585669
3426,585672
3427,585679
3428,585684
3429,585689
3430,585696
3431,585708
3432,585713
3433,585721
3434,585728
3435,585734
3436,585741
3437,585749
3438,585755
3439,585763
3440,585773
3441,585779
3442,585784
3443,585792
3444,585796
3445,585805
3446,585814
3447,585818
3448,585822
3449,585828
3450,585835
3451,585847
3452,585851
3453,585859
3454,585863
3455,585868
3456,585876
3457,585880
3458,585887
3459,585892
3460,585897
3461,585908
3462,585920
3463,585925
3464,585938
3465,585942
3466,585948
3467,585953
3468,590346
3469,590351
3470,590363
3471,591057
3472,591065
3473,591068
3474,591076
3475,591082
3476,591086
3477,591096
3478,591107
3479,591111
3480,591124
3481,591133
3482,591140
3483,591146
3484,591150
3485,591158
3486,591162
3487,591179
3488,591190
3489,591198
3490,591204
3491,591211
3492,591215
3493,622726
3494,632723
3495,632727
3496,632732
3497,632745
3498,632750
3499,632755
3500,632770
3501,632774
3502,632789
3503,632797
3504,632801
3505,632808
3506,632812
3507,632822
3508,632828
3509,632832
3510,632834
3511,632842
3512,632855
3513,632858
3514,632864
3515,632875
3516,632879
3517,632886
3518,632897
3519,632901
3520,632909
3521,632914
3522,632927
3523,632931
3524,632936
3525,632945
3526,632953
3527,632959
3528,632967
3529,632972
3530,632976
3531,632989
3532,632997
3533,633007
3534,633011
3535,633020
3536,633025
3537,633029
3538,633037
3539,633043
3540,633051
3541,633055
3542,633069
3543,633073
3544,633086
3545,633090
3546,633103
3547,633108
3548,633113
3549,637497
3550,637512
3551,637517
3552,637530
3553,637692
3554,638066
3555,638073
3556,638086
3557,638223
3558,638223
3559,638227
3560,638237
3561,638241
3562,638250
3563,638261
3564,638266
3565,638274
3566,638284
3567,638298
3568,638305
3569,638309
3570,638320
3571,638323
3572,638340
3573,638351
3574,638358
3575,638365
3576,638372
3577,638376
3578,641651
3579,641660
3580,641667
3581,641675
3582,641678
3583,641690
3584,641694
3585,641695
3586,641711
3587,641718
3588,643605
3589,643610
3590,643614
3591,643629
3592,643827
3593,643875
3594,644090
3595,644096
3596,644099
3597,644099
3598,644100
3599,644101
3600,644102
3601,644102
3602,644103
3603,644103
3604,644103
3605,644103
3606,644103
3607,644104
3608,644104
3609,644104
3610,644105
3611,644105
3612,644105
3613,644105
3614,644106
3615,644107
3616,644107
3617,644107
3618,644108
3619,644109
3620,644109
3621,644110
3622,644110
3623,644111
3624,644111
3625,644111
3626,644111
3627,644113
3628,644113
3629,644114
3630,644114
3631,644115
3632,644116
3633,644116
3634,644118
3635,644121
3636,644122
3637,644123
3638,644123
3639,644125
3640,644125
3641,644126
3642,644126
3643,644129
3644,644130
3645,644131
3646,644131
3647,644132
3648,644133
3649,644134
3650,644135
3651,644135
3652,644136
3653,644137
3654,644137
3655,644138
3656,644139
3657,644140
3658,644141
3659,644143
3660,644143
3661,644143
3662,644143
3663,644144
3664,644146
3665,644149
3666,644150
3667,644152
3668,644155
3669,644156
3670,644159
3671,644163
3672,644163
3673,644165
3674,644168
3675,644174
3676,644177
3677,644180
3678,644183
3679,644186
3680,644190
3681,644192
3682,644194
3683,644195
3684,644198
3685,644200
3686,644201
3687,644202
3688,644205
3689,644206
3690,644208
3691,644210
3692,644210
3693,645996
3694,645996
3695,645996
3696,645997
3697,645997
3698,645997
3699,645997
3700,645998
3701,645999
3702,646000
3703,646000
3704,646000
3705,646000
3706,646000
3707,646001
3708,646002
3709,646002
3710,646002
3711,646002
3712,646003
3713,646003
3714,646003
3715,646004
3716,646005
3717,646005
3718,646005
3719,646005
3720,646005
3721,646006
3722,646007
3723,646008
3724,646008
3725,646008
3726,646008
3727,646008
3728,646009
3729,646009
3730,646010
3731,646010
3732,646010
3733,646010
3734,646010
3735,646015
3736,646015
3737,646015
3738,646019
3739,646019
3740,646020
3741,646021
3742,646023
3743,646023
3744,646024
3745,646024
3746,646027
3747,646029
3748,646029
3749,646030
3750,646030
3751,646032
3752,646032
3753,651120
3754,651124
3755,651130
3756,651130
3757,653086
3758,653087
3759,653089
3760,653090
3761,653095
3762,653099
3763,653102
3764,653103
3765,653106
3766,653110
3767,653110
3768,653115
3769,653118
3770,653121
3771,653145
3772,653150
3773,653153
3774,653156
3775,653157
3776,653162
3777,653167
3778,653167
3779,653189
3780,653194
3781,653196
3782,653200
3783,653204
3784,653209
3785,653213
3786,653243
3787,653249
3788,653253
3789,653253
3790,653257
3791,653262
3792,653267
3793,670569
3794,713750
3795,713752
3796,713755
3797,713771
3798,713778
3799,713784
3800,713786
3801,713789
3802,713794
3803,713796
3804,713812
3805,713815
3806,713819
3807,713848
3808,713854
3809,713873
3810,717173
3811,717179
3812,717190
3813,717195
3814,717202
3815,717223
3816,717231
3817,717239
3818,717249
3819,719321
3820,719328
3821,719351
3822,719358
3823,719372
3824,719380
3825,719384
3826,719394
3827,719399
3828,719404
3829,719408
3830,719417
3831,719419
3832,719430
3833,719434
3834,719438
3835,719453
3836,719458
3837,719463
3838,719467
3839,719473
3840,719481
3841,719484
3842,719495
3843,719524
3844,719534
3845,725851
3846,725860
3847,725877
3848,725887
3849,725918
3850,725923
3851,725931
3852,725964
3853,725973
3854,725991
3855,726002
3856,726030
3857,726416
3858,728983
3859,728988
3860,729003
3861,729010
3862,729037
3863,729042
3864,729048
3865,731761
3866,731770
3867,731776
3868,731783
3869,731788
3870,731797
3871,731802
3872,731813
3873,731818
3874,731828
3875,731834
3876,731847
3877,731854
3878,732087
3879,732092
3880,732097
3881,732099
3882,732103
3883,732105
3884,732109
3885,732111
3886,732119
3887,732122
3888,732124
3889,732126
3890,732126
3891,732128
3892,732129
3893,917292
3894,943978
3895,944008
3896,944020
3897,980979
3898,980986
3899,981000
3900,1002182
3901,1002188
3902,1002195
3903,1002200
3904,1002209
3905,1002220
3906,1002226
3907,1002234
3908,1002243
3909,1002245
3910,1002253
3911,1002260
3912,1002265
3913,1002273
3914,1002283
3915,1016282
3916,1016296
3917,1016301
3918,1016307
3919,1016312
3920,1016316
3921,1016321
3922,1016329
3923,1016840
3924,1016845
3925,1016851
3926,1016855
3927,1016860
3928,1016865
3929,1016869
3930,1016875
3931,1016881
3932,1016889
3933,1016899
3934,1017021
3935,1017028
3936,1017033
3937,1017148
3938,1017154
3939,1017157
3940,1017162
3941,1017168
3942,1017175
3943,1017179
3944,1017181
3945,1017183
3946,1017186
3947,1017189
3948,1017192
3949,1017195
3950,1017198
3951,1017201
3952,1017206
3953,1017208
3954,1017211
3955,1017214
3956,1017220
3957,1017220
3958,1017224
3959,1017228
3960,1017229
3961,1017233
3962,1017235
3963,1017238
3964,1017242
3965,1017248
3966,1017254
3967,1017257
3968,1017261
3969,1017262
3970,1017266
3971,1017268
3972,1017270
3973,1017272
3974,1017276
3975,1017286
3976,1017288
3977,1017294
3978,1017298
3979,1017302
3980,1017304
3981,1017309
3982,1018773
3983,1018773
3984,1018783
3985,1020516
3986,1021252
3987,1021257
3988,1021263
3989,1021271
3990,1021276
3991,1021280
3992,1021281
3993,1350077
3994,1350087
3995,1350093
3996,1350109
3997,1350127
3998,1350133
3999,1350157
