Number,Latency (µs)
2496,255360
2497,264957
2498,266211
2499,266642
2500,266646
2501,266651
2502,266656
2503,266664
2504,268287
2505,268292
2506,268298
2507,268300
2508,268305
2509,268310
2510,271067
2511,271074
2512,271076
2513,271082
2514,271087
2515,271088
2516,271091
2517,271092
2518,271093
2519,271096
2520,271100
2521,271102
2522,271103
2523,271106
2524,271108
2525,271109
2526,271112
2527,271113
2528,271114
2529,271116
2530,271120
2531,271120
2532,271125
2533,271126
2534,271127
2535,271129
2536,271130
2537,271131
2538,271134
2539,271135
2540,271136
2541,271138
2542,271143
2543,271152
2544,271153
2545,271155
2546,271157
2547,271158
2548,271160
2549,271162
2550,271164
2551,271165
2552,271170
2553,271173
2554,271176
2555,271180
2556,271183
2557,271190
2558,271195
2559,271201
2560,271207
2561,271213
2562,271216
2563,273975
2564,278248
2565,278279
2566,278282
2567,278289
2568,278294
2569,278300
2570,278304
2571,278315
2572,278318
2573,278326
2574,278337
2575,278341
2576,278355
2577,278403
2578,278411
2579,278420
2580,278424
2581,278438
2582,278442
2583,278447
2584,278455
2585,278468
2586,278473
2587,278476
2588,278487
2589,278492
2590,278497
2591,278509
2592,278513
2593,278522
2594,278529
2595,278533
2596,278546
2597,278554
2598,278558
2599,278567
2600,278571
2601,278579
2602,278583
2603,278587
2604,278595
2605,278615
2606,278628
2607,278633
2608,278639
2609,278655
2610,278659
2611,278675
2612,278681
2613,278688
2614,279676
2615,279681
2616,279692
2617,279697
2618,279701
2619,279702
2620,279707
2621,279708
2622,279709
2623,279711
2624,279716
2625,279718
2626,279724
2627,279728
2628,279733
2629,279735
2630,279736
2631,279737
2632,279739
2633,279742
2634,279744
2635,279749
2636,279852
2637,279854
2638,279860
2639,279865
2640,279871
2641,279872
2642,279875
2643,279879
2644,279880
2645,279885
2646,279887
2647,279932
2648,279939
2649,279939
2650,279943
2651,279946
2652,279950
2653,279954
2654,279958
2655,279959
2656,279966
2657,279973
2658,279977
2659,279984
2660,279991
2661,280049
2662,282321
2663,282328
2664,282333
2665,282338
2666,282340
2667,282347
2668,282353
2669,282357
2670,282358
2671,282362
2672,282364
2673,282366
2674,282369
2675,282372
2676,282372
2677,282375
2678,282379
2679,282380
2680,282380
2681,282383
2682,282385
2683,282387
2684,282389
2685,282392
2686,282397
2687,282397
2688,282399
2689,282402
2690,282405
2691,282410
2692,282420
2693,282425
2694,282431
2695,282433
2696,282436
2697,282436
2698,282439
2699,282442
2700,282444
2701,282449
2702,282449
2703,282451
2704,282453
2705,282454
2706,282455
2707,282458
2708,282460
2709,282464
2710,282465
2711,282466
2712,282470
2713,282471
2714,282477
2715,282479
2716,282482
2717,282486
2718,282490
2719,282492
2720,282497
2721,282500
2722,282505
2723,282509
2724,282513
2725,282516
2726,282527
2727,284866
2728,284870
2729,284874
2730,284880
2731,284885
2732,284888
2733,284924
2734,284929
2735,284958
2736,284969
2737,284970
2738,284973
2739,284977
2740,284979
2741,284983
2742,284987
2743,284990
2744,285008
2745,285015
2746,285022
2747,285065
2748,285070
2749,285078
2750,285083
2751,285088
2752,285097
2753,285139
2754,285144
2755,285151
2756,285155
2757,285160
2758,285172
2759,285177
2760,285254
2761,285258
2762,285281
2763,285286
2764,285294
2765,285298
2766,285307
2767,285307
2768,285317
2769,285321
2770,285325
2771,285364
2772,285390
2773,285393
2774,285405
2775,285409
2776,285413
2777,285420
2778,285426
2779,285431
2780,285446
2781,285454
2782,285458
2783,285490
2784,285495
2785,285507
2786,285511
2787,285519
2788,285523
2789,285530
2790,285539
2791,285541
2792,285545
2793,285587
2794,285590
2795,285597
2796,285601
2797,285609
2798,285617
2799,285625
2800,285631
2801,285634
2802,285635
2803,285674
2804,285682
2805,285688
2806,285699
2807,285707
2808,285711
2809,285721
2810,285725
2811,285732
2812,285736
2813,285745
2814,285749
2815,285754
2816,285754
2817,285755
2818,285756
2819,285757
2820,285762
2821,285765
2822,285767
2823,285769
2824,285769
2825,285769
2826,285771
2827,285773
2828,285775
2829,285776
2830,285777
2831,285778
2832,285782
2833,285784
2834,285786
2835,285786
2836,285787
2837,285790
2838,285791
2839,285794
2840,285796
2841,285797
2842,285797
2843,285799
2844,285800
2845,285805
2846,285810
2847,285811
2848,285811
2849,285814
2850,285816
2851,285818
2852,285819
2853,285825
2854,285827
2855,285830
2856,285832
2857,285835
2858,285839
2859,285840
2860,285842
2861,285843
2862,285843
2863,285843
2864,285843
2865,285844
2866,285846
2867,285847
2868,285848
2869,285848
2870,285849
2871,285852
2872,285855
2873,285857
2874,286022
2875,286085
2876,286840
2877,286847
2878,286854
2879,286857
2880,286858
2881,286859
2882,286861
2883,286861
2884,286862
2885,286864
2886,286865
2887,286866
2888,286867
2889,286867
2890,286867
2891,286868
2892,286868
2893,286869
2894,286869
2895,286872
2896,286875
2897,286877
2898,286881
2899,286895
2900,286897
2901,286910
2902,286911
2903,286912
2904,286914
2905,286918
2906,286924
2907,286926
2908,286926
2909,286927
2910,286927
2911,286928
2912,286928
2913,286928
2914,286929
2915,286929
2916,286930
2917,286930
2918,286933
2919,286933
2920,286935
2921,286935
2922,286937
2923,286939
2924,286941
2925,286941
2926,286950
2927,286954
2928,287158
2929,287158
2930,287158
2931,287160
2932,287160
2933,287160
2934,287161
2935,287162
2936,287164
2937,287165
2938,287166
2939,287171
2940,287173
2941,287173
2942,287174
2943,287174
2944,287175
2945,287175
2946,287175
2947,287176
2948,287176
2949,287178
2950,287178
2951,287179
2952,287179
2953,287180
2954,287181
2955,287181
2956,287184
2957,287185
2958,287185
2959,287185
2960,287186
2961,287187
2962,287188
2963,287189
2964,287189
2965,287189
2966,287189
2967,287190
2968,287190
2969,287191
2970,287191
2971,287191
2972,287191
2973,287192
2974,287192
2975,287193
2976,287193
2977,287194
2978,287194
2979,287196
2980,287197
2981,287197
2982,287198
2983,287200
2984,287205
2985,287207
2986,287212
2987,287227
2988,287232
2989,287233
2990,287236
2991,287473
2992,287478
2993,287487
2994,287498
2995,287499
2996,287506
2997,287509
2998,287509
2999,287517
3000,289051
3001,289060
3002,289070
3003,289074
3004,289082
3005,289087
3006,289091
3007,289099
3008,289130
3009,289134
3010,289148
3011,289161
3012,289165
3013,289174
3014,289179
3015,289184
3016,289187
3017,289194
3018,289196
3019,289201
3020,289205
3021,289209
3022,289214
3023,289828
3024,289833
3025,289834
3026,295018
3027,295209
3028,295214
3029,295221
3030,295227
3031,295238
3032,295242
3033,295254
3034,295258
3035,295262
3036,295269
3037,295274
3038,295282
3039,295288
3040,295292
3041,295305
3042,295313
3043,295317
3044,295318
3045,295324
3046,295326
3047,295329
3048,295333
3049,295344
3050,295349
3051,295358
3052,295367
3053,295372
3054,295380
3055,295385
3056,295394
3057,295405
3058,295410
3059,295414
3060,295427
3061,295431
3062,295432
3063,295435
3064,295436
3065,295446
3066,295458
3067,295463
3068,295466
3069,295488
3070,295495
3071,295499
3072,295505
3073,295509
3074,295518
3075,297299
3076,297304
3077,297312
3078,297316
3079,297326
3080,297331
3081,297339
3082,297346
3083,297351
3084,297363
3085,297368
3086,297375
3087,297379
3088,297386
3089,297393
3090,297401
3091,297410
3092,297414
3093,297420
3094,297424
3095,297433
3096,297441
3097,297445
3098,297457
3099,297644
3100,297651
3101,297661
3102,297670
3103,297673
3104,297680
3105,297685
3106,297688
3107,297699
3108,297707
3109,297707
3110,299246
3111,299253
3112,299257
3113,299261
3114,299273
3115,299278
3116,299288
3117,299292
3118,299301
3119,299304
3120,299319
3121,299323
3122,299327
3123,299337
3124,314863
3125,324242
3126,324518
3127,324520
3128,324522
3129,324526
3130,324527
3131,324528
3132,324529
3133,324530
3134,324532
3135,324535
3136,324537
3137,324541
3138,324549
3139,324553
3140,324555
3141,324558
3142,324560
3143,324564
3144,324568
3145,324576
3146,324583
3147,324588
3148,324596
3149,324600
3150,324606
3151,324613
3152,324613
3153,324614
3154,324617
3155,324619
3156,324621
3157,324626
3158,324628
3159,324630
3160,324632
3161,324636
3162,324638
3163,324639
3164,324641
3165,324642
3166,324646
3167,324650
3168,324652
3169,324653
3170,324669
3171,324671
3172,324676
3173,324676
3174,324678
3175,324681
3176,324686
3177,324687
3178,324688
3179,324689
3180,324689
3181,324691
3182,324695
3183,324701
3184,324702
3185,324703
3186,324705
3187,324709
3188,324717
3189,324720
3190,324723
3191,324724
3192,324726
3193,324731
3194,324733
3195,324735
3196,324736
3197,324739
3198,324744
3199,324746
3200,324748
3201,324752
3202,324754
3203,324757
3204,324759
3205,324763
3206,324765
3207,324769
3208,324773
3209,324775
3210,324776
3211,324779
3212,324784
3213,324788
3214,324793
3215,324795
3216,324796
3217,324798
3218,324800
3219,324807
3220,324809
3221,324810
3222,324812
3223,324814
3224,324829
3225,324831
3226,324834
3227,324835
3228,324842
3229,324844
3230,324847
3231,324851
3232,324861
3233,324870
3234,324881
3235,324885
3236,324886
3237,324891
3238,324896
3239,324902
3240,324913
3241,325148
3242,325153
3243,325163
3244,325174
3245,325180
3246,325187
3247,325203
3248,325209
3249,325450
3250,328228
3251,328232
3252,328240
3253,338695
3254,338700
3255,338703
3256,338707
3257,338710
3258,343173
3259,343178
3260,343179
3261,343188
3262,347582
3263,347591
3264,359415
3265,362179
3266,362302
3267,362459
3268,362463
3269,362468
3270,362473
3271,362475
3272,362479
3273,362483
3274,362486
3275,362490
3276,362495
3277,362499
3278,362500
3279,362506
3280,362603
3281,362608
3282,362612
3283,362614
3284,362619
3285,362624
3286,362629
3287,362631
3288,362636
3289,362650
3290,362663
3291,362669
3292,362674
3293,362684
3294,363435
3295,363439
3296,363446
3297,363448
3298,363453
3299,363459
3300,363460
3301,363465
3302,363470
3303,363473
3304,363478
3305,363482
3306,363492
3307,363497
3308,363502
3309,363512
3310,363514
3311,363520
3312,363534
3313,365557
3314,365629
3315,365633
3316,365639
3317,365647
3318,365652
3319,365656
3320,365660
3321,370438
3322,371796
3323,372364
3324,372374
3325,372380
3326,372399
3327,372404
3328,372416
3329,372425
3330,372431
3331,372442
3332,372447
3333,372458
3334,372498
3335,372504
3336,372520
3337,372525
3338,372538
3339,372543
3340,372549
3341,372566
3342,372571
3343,372576
3344,372580
3345,372585
3346,372596
3347,372602
3348,372607
3349,372608
3350,372619
3351,372621
3352,375594
3353,375597
3354,375615
3355,375615
3356,375743
3357,375750
3358,375752
3359,375753
3360,375758
3361,375786
3362,375836
3363,375857
3364,375862
3365,375870
3366,375879
3367,375934
3368,375993
3369,375994
3370,376000
3371,376010
3372,376019
3373,376046
3374,376069
3375,376102
3376,376133
3377,376143
3378,376152
3379,376166
3380,376173
3381,376180
3382,376192
3383,376200
3384,376216
3385,376243
3386,376273
3387,376296
3388,376389
3389,376464
3390,376617
3391,376627
3392,376801
3393,376895
3394,376968
3395,377037
3396,377119
3397,377187
3398,377226
3399,377335
3400,377342
3401,377351
3402,377361
3403,377366
3404,381148
3405,384840
3406,385426
3407,385431
3408,385436
3409,385446
3410,385450
3411,385454
3412,385469
3413,385473
3414,385478
3415,385491
3416,385495
3417,385500
3418,385530
3419,385541
3420,385545
3421,385554
3422,385558
3423,385563
3424,385568
3425,385573
3426,385578
3427,385592
3428,385598
3429,385613
3430,385618
3431,385626
3432,385631
3433,385645
3434,385653
3435,385663
3436,385668
3437,385679
3438,385684
3439,385695
3440,385700
3441,385711
3442,385721
3443,385734
3444,385741
3445,385752
3446,385757
3447,385767
3448,385775
3449,385785
3450,385791
3451,385801
3452,385811
3453,385817
3454,385824
3455,385830
3456,385836
3457,385847
3458,385856
3459,385866
3460,385871
3461,385875
3462,385885
3463,385890
3464,385900
3465,385906
3466,385915
3467,385920
3468,385934
3469,385941
3470,385950
3471,385960
3472,385967
3473,385976
3474,385980
3475,385990
3476,385998
3477,386060
3478,386065
3479,386075
3480,386080
3481,386090
3482,386099
3483,386106
3484,386116
3485,386121
3486,386131
3487,386136
3488,386150
3489,386154
3490,386155
3491,386160
3492,386171
3493,391745
3494,392102
3495,392107
3496,392125
3497,392131
3498,392139
3499,392145
3500,392150
3501,396952
3502,396959
3503,400920
3504,402924
3505,406920
3506,406923
3507,407416
3508,407422
3509,407428
3510,407433
3511,411149
3512,411378
3513,411380
3514,412827
3515,413186
3516,418589
3517,420478
3518,420484
3519,420489
3520,420494
3521,420500
3522,420508
3523,420515
3524,420519
3525,420525
3526,420531
3527,420536
3528,424042
3529,424066
3530,424073
3531,424162
3532,424831
3533,425539
3534,425683
3535,425776
3536,425779
3537,425779
3538,425782
3539,425785
3540,425789
3541,425790
3542,425794
3543,425798
3544,425807
3545,425823
3546,425828
3547,425832
3548,425838
3549,426484
3550,426583
3551,426591
3552,426596
3553,426597
3554,426601
3555,426607
3556,426612
3557,426613
3558,426617
3559,426623
3560,426627
3561,426628
3562,426641
3563,426645
3564,426649
3565,426654
3566,426660
3567,426660
3568,427303
3569,427721
3570,427767
3571,427787
3572,427792
3573,427796
3574,427797
3575,427800
3576,427805
3577,427842
3578,427851
3579,427857
3580,427998
3581,428002
3582,428003
3583,428007
3584,428012
3585,428113
3586,428167
3587,428172
3588,428178
3589,428184
3590,428187
3591,428191
3592,428193
3593,428198
3594,428198
3595,428203
3596,428214
3597,428401
3598,428407
3599,428413
3600,428418
3601,428424
3602,428672
3603,428735
3604,428761
3605,428762
3606,428770
3607,428771
3608,428780
3609,428828
3610,431296
3611,431301
3612,431303
3613,431308
3614,431313
3615,431318
3616,431326
3617,431331
3618,431336
3619,431341
3620,431347
3621,431348
3622,431351
3623,431355
3624,431360
3625,431367
3626,431372
3627,431376
3628,431382
3629,431387
3630,432496
3631,432501
3632,432507
3633,432511
3634,432517
3635,432632
3636,432640
3637,432647
3638,432654
3639,432660
3640,432719
3641,434144
3642,434150
3643,434155
3644,434161
3645,434167
3646,434170
3647,434971
3648,435031
3649,435038
3650,435043
3651,435047
3652,435053
3653,435058
3654,435063
3655,435068
3656,435073
3657,435079
3658,435084
3659,435088
3660,435094
3661,435101
3662,435107
3663,435135
3664,435140
3665,435146
3666,435151
3667,435157
3668,435161
3669,435166
3670,435172
3671,435176
3672,435182
3673,435189
3674,435193
3675,435199
3676,435203
3677,435206
3678,435211
3679,435216
3680,435222
3681,435226
3682,435232
3683,435238
3684,435248
3685,435254
3686,435264
3687,435270
3688,435273
3689,435282
3690,435288
3691,435293
3692,435298
3693,435303
3694,435312
3695,435316
3696,435320
3697,435322
3698,435328
3699,435333
3700,435339
3701,435342
3702,435388
3703,435466
3704,435472
3705,435477
3706,435483
3707,435492
3708,435577
3709,435583
3710,435586
3711,435593
3712,436771
3713,437390
3714,437397
3715,437405
3716,438542
3717,438778
3718,438786
3719,438794
3720,438885
3721,438912
3722,438923
3723,438926
3724,438934
3725,438937
3726,439005
3727,439033
3728,439039
3729,439048
3730,439057
3731,439068
3732,439174
3733,439177
3734,439179
3735,439184
3736,439199
3737,439207
3738,439268
3739,439298
3740,439306
3741,439333
3742,439344
3743,439353
3744,439366
3745,439375
3746,439389
3747,439392
3748,439406
3749,439438
3750,439445
3751,439479
3752,439601
3753,439699
3754,439827
3755,439861
3756,439889
3757,440031
3758,440110
3759,440198
3760,440274
3761,440307
3762,440376
3763,440458
3764,440572
3765,440581
3766,440582
3767,440592
3768,440603
3769,440625
3770,441830
3771,441941
3772,441952
3773,441958
3774,441964
3775,441970
3776,441977
3777,441983
3778,441990
3779,441994
3780,442000
3781,442008
3782,442021
3783,442026
3784,442028
3785,442043
3786,442046
3787,442050
3788,442052
3789,442059
3790,442063
3791,442069
3792,442069
3793,442075
3794,442076
3795,442079
3796,442081
3797,442086
3798,442093
3799,442100
3800,442105
3801,442111
3802,442129
3803,442140
3804,442146
3805,442154
3806,442161
3807,442175
3808,442233
3809,442241
3810,442247
3811,442248
3812,442266
3813,442400
3814,442405
3815,442412
3816,442448
3817,442825
3818,442830
3819,442843
3820,442855
3821,443082
3822,443262
3823,443268
3824,443274
3825,443280
3826,443286
3827,443292
3828,443298
3829,443307
3830,443313
3831,443314
3832,443321
3833,443327
3834,443333
3835,443339
3836,443344
3837,443354
3838,443357
3839,443362
3840,443363
3841,443366
3842,443369
3843,443373
3844,443380
3845,443394
3846,443403
3847,445714
3848,445719
3849,445726
3850,445731
3851,445736
3852,445741
3853,445747
3854,445753
3855,445757
3856,445759
3857,445763
3858,445768
3859,445771
3860,445776
3861,445783
3862,445812
3863,445817
3864,445819
3865,445825
3866,445829
3867,445833
3868,445839
3869,445844
3870,445850
3871,445855
3872,445860
3873,445862
3874,445866
3875,445870
3876,445876
3877,446060
3878,446068
3879,446072
3880,446075
3881,446077
3882,446082
3883,446086
3884,446090
3885,446093
3886,449437
3887,449452
3888,449473
3889,449482
3890,449489
3891,449624
3892,449638
3893,450601
3894,450605
3895,450611
3896,450617
3897,450623
3898,450625
3899,450631
3900,450636
3901,450643
3902,450648
3903,450653
3904,450659
3905,450666
3906,450672
3907,455310
3908,456832
3909,456841
3910,457111
3911,457112
3912,457114
3913,457114
3914,457114
3915,457114
3916,457114
3917,457114
3918,457114
3919,457114
3920,457114
3921,457114
3922,457115
3923,457115
3924,457115
3925,457115
3926,457115
3927,457115
3928,457115
3929,457115
3930,457115
3931,457116
3932,457116
3933,457116
3934,457116
3935,457116
3936,457116
3937,457116
3938,457117
3939,457117
3940,457117
3941,457117
3942,457117
3943,457117
3944,457117
3945,457117
3946,457117
3947,457118
3948,457118
3949,457118
3950,457118
3951,457118
3952,457122
3953,457123
3954,457125
3955,457126
3956,457126
3957,457126
3958,457128
3959,457129
3960,457133
3961,457134
3962,457138
3963,457139
3964,457144
3965,457149
3966,457155
3967,457689
3968,457710
3969,460625
3970,460628
3971,460638
3972,460638
3973,460639
3974,460640
3975,465603
3976,465608
3977,465612
3978,465616
3979,465620
3980,465623
3981,465624
3982,465628
3983,465628
3984,465631
3985,465632
3986,465637
3987,465640
3988,465644
3989,465650
3990,466792
3991,466792
3992,466798
3993,466801
3994,466805
3995,466810
3996,466816
3997,466821
3998,466825
3999,466830
4000,466831
4001,467770
4002,467799
4003,467808
4004,467824
4005,467830
4006,467836
4007,467840
4008,467845
4009,467855
4010,467862
4011,467869
4012,467874
4013,467883
4014,467888
4015,467897
4016,467901
4017,467910
4018,467915
4019,467917
4020,467925
4021,467941
4022,467946
4023,467953
4024,467958
4025,467965
4026,467965
4027,467977
4028,467983
4029,470956
4030,470967
4031,470975
4032,470982
4033,470993
4034,471006
4035,471013
4036,471022
4037,471027
4038,471039
4039,471044
4040,471054
4041,471059
4042,471073
4043,471079
4044,471085
4045,471093
4046,471097
4047,471107
4048,471115
4049,471123
4050,471131
4051,471136
4052,471140
4053,471150
4054,471155
4055,471166
4056,471171
4057,471180
4058,471193
4059,471201
4060,471206
4061,471213
4062,471226
4063,471231
4064,471238
4065,471243
4066,471254
4067,471261
4068,471321
4069,471330
4070,471336
4071,471342
4072,471356
4073,471358
4074,471366
4075,471374
4076,471378
4077,471388
4078,471392
4079,471402
4080,471407
4081,471412
4082,471429
4083,471435
4084,477365
4085,477370
4086,477389
4087,477393
4088,477394
4089,477401
4090,477403
4091,480115
4092,480123
4093,480373
4094,480420
4095,480427
4096,480432
4097,480437
4098,480452
4099,480458
4100,480463
4101,480477
4102,480482
4103,480487
4104,480525
4105,480530
4106,480535
4107,480544
4108,480549
4109,480555
4110,480562
4111,480568
4112,480573
4113,480587
4114,480602
4115,480610
4116,480615
4117,480624
4118,480629
4119,480644
4120,480653
4121,480663
4122,480669
4123,480681
4124,480708
4125,510371
4126,511349
4127,511360
4128,511366
4129,511372
4130,511382
4131,511382
4132,511388
4133,511416
4134,511420
4135,511424
4136,511428
4137,511507
4138,511533
4139,512572
4140,512576
4141,512588
4142,512594
4143,512599
4144,512637
4145,512642
4146,512647
4147,512658
4148,512688
4149,512698
4150,512700
4151,512705
4152,512710
4153,512719
4154,515174
4155,518068
4156,518111
4157,518115
4158,518122
4159,518126
4160,518130
4161,518143
4162,518205
4163,518233
4164,518239
4165,518252
4166,518258
4167,518269
4168,518276
4169,518356
4170,518376
4171,518378
4172,518382
4173,518384
4174,518387
4175,518393
4176,518398
4177,518401
4178,518416
4179,518418
4180,518422
4181,518424
4182,518424
4183,518424
4184,518425
4185,518425
4186,518425
4187,518426
4188,518426
4189,518426
4190,518427
4191,518427
4192,518427
4193,518428
4194,518428
4195,518432
4196,518433
4197,518434
4198,518435
4199,518439
4200,518440
4201,518444
4202,518444
4203,518449
4204,518457
4205,518459
4206,518462
4207,518464
4208,518469
4209,518475
4210,518476
4211,518478
4212,518481
4213,518483
4214,518484
4215,518484
4216,518486
4217,518488
4218,518488
4219,518488
4220,518495
4221,518500
4222,518513
4223,518519
4224,518525
4225,518526
4226,518528
4227,518536
4228,518540
4229,518544
4230,518547
4231,518548
4232,518549
4233,518550
4234,518552
4235,518557
4236,518568
4237,518572
4238,518578
4239,518586
4240,518606
4241,518610
4242,518620
4243,518621
4244,518623
4245,518626
4246,518627
4247,518630
4248,518630
4249,518633
4250,518633
4251,519344
4252,519349
4253,519354
4254,519360
4255,519365
4256,519372
4257,519379
4258,519385
4259,519390
4260,519396
4261,519402
4262,519407
4263,519412
4264,519418
4265,519425
4266,519431
4267,519437
4268,519443
4269,519449
4270,519455
4271,538672
4272,538677
4273,538684
4274,538691
4275,538696
4276,538702
4277,538708
4278,538714
4279,538720
4280,538726
4281,538731
4282,538737
4283,538744
4284,538750
4285,538756
4286,548369
4287,548369
4288,548369
4289,548369
4290,548370
4291,548370
4292,548370
4293,548370
4294,548370
4295,548370
4296,548371
4297,548371
4298,548372
4299,548372
4300,548372
4301,548373
4302,548373
4303,548374
4304,548374
4305,548374
4306,548375
4307,548375
4308,548375
4309,548375
4310,548376
4311,548376
4312,548376
4313,548376
4314,548376
4315,548376
4316,548376
4317,548376
4318,548376
4319,548376
4320,548377
4321,548377
4322,548378
4323,548378
4324,548378
4325,548378
4326,548379
4327,548379
4328,548379
4329,548379
4330,548379
4331,548381
4332,548384
4333,548385
4334,548388
4335,548389
4336,548391
4337,548391
4338,548393
4339,548395
4340,548396
4341,548396
4342,548397
4343,548399
4344,548403
4345,548404
4346,548404
4347,548407
4348,548410
4349,556871
4350,556875
4351,556879
4352,556883
4353,556890
4354,556894
4355,556898
4356,556902
4357,556908
4358,556912
4359,556916
4360,556921
4361,556925
4362,556931
4363,556935
4364,558077
4365,558082
4366,558087
4367,558091
4368,558095
4369,558100
4370,558107
4371,558110
4372,558116
4373,558121
4374,558131
4375,580410
4376,580485
4377,580727
4378,580727
4379,580729
4380,580730
4381,580733
4382,580736
4383,580737
4384,580738
4385,580738
4386,580740
4387,580759
4388,580760
4389,580761
4390,580764
4391,580765
4392,580769
4393,580776
4394,580779
4395,580781
4396,580786
4397,580792
4398,580805
4399,580868
4400,580872
4401,580878
4402,580880
4403,580884
4404,580884
4405,580885
4406,580887
4407,580888
4408,580888
4409,580888
4410,580889
4411,580889
4412,580890
4413,580891
4414,580892
4415,580893
4416,580893
4417,580895
4418,580896
4419,580897
4420,580897
4421,580902
4422,580904
4423,580905
4424,580909
4425,580910
4426,580913
4427,580914
4428,580916
4429,580917
4430,580920
4431,580920
4432,580921
4433,580923
4434,580924
4435,580927
4436,580929
4437,580930
4438,581159
4439,581168
4440,581178
4441,581186
4442,581191
4443,581200
4444,581207
4445,581212
4446,581220
4447,581225
4448,581238
4449,581242
4450,581246
4451,581247
4452,581248
4453,581249
4454,581254
4455,581257
4456,581262
4457,581263
4458,581265
4459,581266
4460,581266
4461,581267
4462,581269
4463,581269
4464,581273
4465,581273
4466,581276
4467,581279
4468,581280
4469,581280
4470,581281
4471,581284
4472,581284
4473,581287
4474,581289
4475,581292
4476,581293
4477,581295
4478,581297
4479,581298
4480,581303
4481,581306
4482,581311
4483,581314
4484,581314
4485,581317
4486,581319
4487,581321
4488,581330
4489,581332
4490,581333
4491,581334
4492,581336
4493,581340
4494,581341
4495,581346
4496,581349
4497,581352
4498,581357
4499,581359
4500,588068
4501,588592
4502,588594
4503,588597
4504,588599
4505,588601
4506,588602
4507,588603
4508,588606
4509,588606
4510,588611
4511,588612
4512,588615
4513,588622
4514,588627
4515,588633
4516,588635
4517,588637
4518,588639
4519,588645
4520,588648
4521,588659
4522,588664
4523,588669
4524,588677
4525,588683
4526,588684
4527,588685
4528,588688
4529,588688
4530,588690
4531,588692
4532,588692
4533,588694
4534,588697
4535,588698
4536,588700
4537,588705
4538,588707
4539,588708
4540,588710
4541,588711
4542,588716
4543,588719
4544,588720
4545,588723
4546,588738
4547,588740
4548,588747
4549,588757
4550,588758
4551,588760
4552,588764
4553,588768
4554,588771
4555,588773
4556,588774
4557,588776
4558,588782
4559,588786
4560,588787
4561,588789
4562,588790
4563,588800
4564,588803
4565,588808
4566,588809
4567,588811
4568,588814
4569,588818
4570,588819
4571,588821
4572,588823
4573,588829
4574,588830
4575,588832
4576,588834
4577,588837
4578,588842
4579,588844
4580,588845
4581,588850
4582,588851
4583,588856
4584,588859
4585,588861
4586,588862
4587,588863
4588,588865
4589,588866
4590,588867
4591,588869
4592,588870
4593,588871
4594,588873
4595,588882
4596,588883
4597,588885
4598,588888
4599,588889
4600,588903
4601,588904
4602,588908
4603,588912
4604,588917
4605,588919
4606,588921
4607,588926
4608,588946
4609,588956
4610,588961
4611,588967
4612,588983
4613,588988
4614,588993
4615,589000
4616,589239
4617,589245
4618,589254
4619,589260
4620,589270
4621,589276
4622,589283
4623,589298
4624,589303
4625,590094
4626,660298
4627,660310
4628,660316
4629,660329
4630,660334
4631,660342
4632,660350
4633,660354
4634,660363
4635,660367
4636,660372
4637,660381
4638,660397
4639,660414
4640,660420
4641,660426
4642,660438
4643,660447
4644,660454
4645,660470
4646,660477
4647,664303
4648,664330
4649,664334
4650,664345
4651,664347
4652,664348
4653,664351
4654,664359
4655,664363
4656,664369
4657,664387
4658,664392
4659,664426
4660,664430
4661,664439
4662,664447
4663,664449
4664,664453
4665,664458
4666,664470
4667,664474
4668,664520
4669,664524
4670,664530
4671,664532
4672,664541
4673,664550
4674,664558
4675,664562
4676,664569
4677,664572
4678,664579
4679,664610
4680,664614
4681,664621
4682,664625
4683,664633
4684,664636
4685,664639
4686,664651
4687,664659
4688,664670
4689,664673
4690,664683
4691,664695
4692,664740
4693,664752
4694,664756
4695,664758
4696,664767
4697,664773
4698,664777
4699,664793
4700,664798
4701,664802
4702,664813
4703,664817
4704,664822
4705,664832
4706,664835
4707,675193
4708,675201
4709,675205
4710,675212
4711,675217
4712,675220
4713,675257
4714,675262
4715,675291
4716,675303
4717,675307
4718,675310
4719,675321
4720,675325
4721,675330
4722,675337
4723,675342
4724,675368
4725,675373
4726,675380
4727,675425
4728,675431
4729,675436
4730,675445
4731,675450
4732,675454
4733,675500
4734,675506
4735,675513
4736,675517
4737,675522
4738,675533
4739,675538
4740,675612
4741,675619
4742,675638
4743,675643
4744,675651
4745,675655
4746,675664
4747,675669
4748,675675
4749,675677
4750,730438
4751,732315
4752,732324
4753,732330
4754,732337
4755,732355
4756,733973
4757,733975
4758,733979
4759,733981
4760,733987
4761,733990
4762,745534
4763,745540
4764,745547
4765,745554
4766,745560
4767,745566
4768,745572
4769,745579
4770,745585
4771,745591
4772,745597
4773,745603
4774,745609
4775,745616
4776,745622
4777,745652
4778,745658
4779,745664
4780,745670
4781,745676
4782,745682
4783,745689
4784,745696
4785,745702
4786,745708
4787,745713
4788,745719
4789,745724
4790,745730
4791,745737
4792,745921
4793,745929
4794,745935
4795,745939
4796,745945
4797,745951
4798,745957
4799,745963
4800,745970
4801,745978
4802,745986
4803,745994
4804,746002
4805,746014
4806,746070
4807,748269
4808,748276
4809,748284
4810,748311
4811,748316
4812,748322
4813,748328
4814,748333
4815,748338
4816,748343
4817,748348
4818,748354
4819,748360
4820,748366
4821,748371
4822,748377
4823,748381
4824,748382
4825,748386
4826,748389
